Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Simple Disease	Comment	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Status	Coverage	N50	Length	Species	Contig Number(>=200 bp)	Low Quality Bases	Version	Assembly barcode
ESC_CB3153AA	DTU_2020_1000138_1_SI_ESP_BAR_014	ERR10432406;ILLUMINA;Paired;;ERX9959924;SRA	Human	Human	Homo Sapiens; blood	2020	3	2		Europe	Spain							Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	Escherichia coli								PRJEB56918	ERP141886		SAMEA111505991	ERS13618353	2022-11-01	2022-11-01	ESC_CB3153AA	Assembled	46	209871	5383249	Escherichia coli / Shigella;96.92%	96	3131	5	ESC_HC1572AA_AS
ESC_CB3156AA	DTU_2020_1000127_1_SI_ESP_BAR_003	ERR10432403;ILLUMINA;Paired;;ERX9959921;SRA	Human	Human	Homo Sapiens; urine	2020	2	29		Europe	Spain							Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	Escherichia coli								PRJEB56918	ERP141886		SAMEA111505987	ERS13618349	2022-11-01	2022-11-01	ESC_CB3156AA	Assembled	28	234076	5273447	Escherichia coli / Shigella;98.63%	97	5834	5	ESC_HC1575AA_AS
ESC_CB8016AA	4571-15	SRR22478040;ILLUMINA;Paired;;SRX18443429;SRA	Human	Human	Homo sapiens; feces	2015				Europe	Spain	Community of Madrid	Área metropolitana de Madrid y Corredor del Henares	Majadahonda		40.28	-3.52	National Center for Microbiology - Institute of Health Carlos III	Escherichia coli								PRJNA863489	SRP410813		SAMN30049179	SRS15924600	2022-12-04	2022-12-02	ESC_CB8016AA	Assembled	207	144397	5399046	Escherichia coli / Shigella;100.0%	182	29329	4.1	ESC_GC9639AA_AS
ESC_DB2320AA	TC_EC12	SRR22955742;ILLUMINA;Paired;;SRX18912714;SRA	Human	Human	Homo sapiens; Gut					Europe	Spain	Community of Madrid	Community of Madrid	Madrid		40.4165001	-3.7025599	Centro Nacional de Biotecnologia	Escherichia coli								PRJNA803387	SRP358280		SAMN32542098	SRS16340544	2023-01-04	2023-01-03	ESC_DB2320AA	Assembled	224	333746	5382436	Escherichia coli / Shigella;92.98%	95	1388	5	ESC_HC5598AA_AS
ESC_DB2321AA	TC_EC08	SRR22955746;ILLUMINA;Paired;;SRX18912710;SRA	Human	Human	Homo sapiens; Gut					Europe	Spain	Community of Madrid	Community of Madrid	Madrid		40.4165001	-3.7025599	Centro Nacional de Biotecnologia	Escherichia coli								PRJNA803387	SRP358280		SAMN32542094	SRS16340540	2023-01-04	2023-01-03	ESC_DB2321AA	Assembled	264	249388	5260262	Escherichia coli / Shigella;96.39%	129	1954	5	ESC_HC5599AA_AS
ESC_DB2324AA	TC_EC17	SRR22955782;ILLUMINA;Paired;;SRX18912674;SRA	Human	Human	Homo sapiens; Gut					Europe	Spain	Community of Madrid	Community of Madrid	Madrid		40.4165001	-3.7025599	Centro Nacional de Biotecnologia	Escherichia coli								PRJNA803387	SRP358280		SAMN32542101	SRS16340504	2023-01-04	2023-01-03	ESC_DB2324AA	Assembled	258	215883	5103761	Escherichia coli / Shigella;95.08%	93	935	5	ESC_HC5602AA_AS
ESC_DB2459AA	TC_EC22	SRR22955777;ILLUMINA;Paired;;SRX18912679;SRA	Human	Human	Homo sapiens; Gut					Europe	Spain	Community of Madrid	Community of Madrid	Madrid		40.4165001	-3.7025599	Centro Nacional de Biotecnologia	Escherichia coli								PRJNA803387	SRP358280		SAMN32542106	SRS16340509	2023-01-05	2023-01-05	ESC_DB2459AA	Assembled	224	191572	5042105	Escherichia coli / Shigella;95.78%	101	2275	5	ESC_HC5785AA_AS
ESC_DB2461AA	TC_EC20	SRR27241777;ILLUMINA;Paired;;SRX22920025;SRA,SRR22955779;ILLUMINA;Paired;;SRX18912677;SRA	Human	Human	Homo sapiens; Gut					Europe	Spain	Community of Madrid	Community of Madrid	Madrid		40.4165001	-3.7025599	Centro Nacional de Biotecnologia	Escherichia coli								PRJNA803387	SRP358280		SAMN32542104	SRS16340507	2023-01-05	2023-01-05	ESC_DB2461AA	Assembled	256	209517	5246845	Escherichia coli / Shigella;97.32%	113	1596	5	ESC_HC5787AA_AS
ESC_DB2464AA	TC_EC03	SRR22955785;ILLUMINA;Paired;;SRX18912671;SRA	Human	Human	Homo sapiens; Gut					Europe	Spain	Community of Madrid	Community of Madrid	Madrid		40.4165001	-3.7025599	Centro Nacional de Biotecnologia	Escherichia coli								PRJNA803387	SRP358280		SAMN32542090	SRS16340502	2023-01-05	2023-01-05	ESC_DB2464AA	Assembled	182	309403	5298195	Escherichia coli / Shigella;95.36%	164	2446	5	ESC_HC5790AA_AS
ESC_DB5372AA	20220887	traces-0BwsTaZ;ILLUMINA;Paired;;NA;Uploaded	Human	Human		2022				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli							CTX-M-15						2023-01-25	2024-02-01	ESC_DB5372AA	Assembled	41	160296	5201203	Escherichia coli / Shigella;100.0%	116	3063	5	ESC_HC8696AA_AS
ESC_GB9051AA	VO141_S8	traces-0CzuCQW;ILLUMINA;Paired;;NA;Uploaded	Wild Animal	Avian	Vulture	2019				Europe	Spain							Research Center for Animal Health (IRTA-CReSA)	Escherichia coli													2023-09-04	2023-11-19	ESC_GB9051AA	Assembled	97.6	297882	5190384	Escherichia coli / Shigella;99.42%	88	1097	5.1	ESC_LC3973AA_AS
ESC_GB9086AA	VO196_S4	traces-0TDMuCW;ILLUMINA;Paired;;NA;Uploaded	Wild Animal	Avian	Vulture	2020				Europe	Spain							Research Center for Animal Health (IRTA-CReSA)	Escherichia coli													2023-09-04	2023-11-19	ESC_GB9086AA	Assembled	116.9	188745	5470189	Escherichia coli / Shigella;97.81%	168	2354	5.1	ESC_LC4008AA_AS
ESC_GB9094AA	VO212_S9	traces-0rLumjn;ILLUMINA;Paired;;NA;Uploaded	Wild Animal	Avian	Vulture	2020				Europe	Spain							Research Center for Animal Health (IRTA-CReSA)	Escherichia coli													2023-09-04	2023-11-19	ESC_GB9094AA	Assembled	204.5	222530	5620273	Escherichia coli / Shigella;98.67%	119	2179	5.1	ESC_LC4016AA_AS
ESC_GB9159AA	SAMEA110466324	ERR10033431;ILLUMINA;Paired;;ERX9574104;SRA	Human	Human	Homo sapiens; human UTI	2020				Europe	Spain							University of Santiago de Compostela	Escherichia coli								PRJEB55215	ERP140097		SAMEA110466324	ERS12564353	2023-09-05	2023-09-04	ESC_GB9159AA	Assembled	231.6	187687	5148749	Escherichia coli / Shigella;99.8%	102	7270	5.1	ESC_LC4097AA_AS
ESC_GB9170AA	SAMEA113400289	ERR11282354;ILLUMINA;Paired;;ERX10689997;SRA	Human	Human	Homo sapiens; urine	2014	7			Europe	Spain							European Centre for Disease Prevention and Control	Escherichia coli								PRJEB61153	ERP146246		SAMEA113400289	ERS15395436	2023-09-05	2023-09-05	ESC_GB9170AA	Assembled	124.1	200555	5202011	Escherichia coli / Shigella;99.21%	111	1319	5.1	ESC_LC4119AA_AS
ESC_GB9434AA	SAMEA110466388	ERR10034035;ILLUMINA;Paired;;ERX9574439;SRA	Human	Human	Homo sapiens; human UTI	2020				Europe	Spain							University of Santiago de Compostela	Escherichia coli								PRJEB55220	ERP140103		SAMEA110466388	ERS12564418	2023-09-06	2023-09-06	ESC_GB9434AA	Assembled	317.3	191062	5232661	Escherichia coli / Shigella;100.0%	125	1259	5.1	ESC_LC4407AA_AS
ESC_GB9435AA	SAMEA110466387	ERR10034034;ILLUMINA;Paired;;ERX9574438;SRA	Human	Human	Homo sapiens; human UTI	2020				Europe	Spain							University of Santiago de Compostela	Escherichia coli								PRJEB55220	ERP140103		SAMEA110466387	ERS12564417	2023-09-06	2023-09-06	ESC_GB9435AA	Assembled	177.6	189325	5406359	Escherichia coli / Shigella;100.0%	137	5737	5.1	ESC_LC4408AA_AS
ESC_GB9436AA	SAMEA110466386	ERR10034033;ILLUMINA;Paired;;ERX9574437;SRA	Human	Human	Homo sapiens; human UTI	2020				Europe	Spain							University of Santiago de Compostela	Escherichia coli								PRJEB55220	ERP140103		SAMEA110466386	ERS12564416	2023-09-06	2023-09-06	ESC_GB9436AA	Assembled	216.4	191049	5265071	Escherichia coli / Shigella;100.0%	126	5238	5.1	ESC_LC4409AA_AS
ESC_GB9437AA	SAMEA110466385	ERR10034032;ILLUMINA;Paired;;ERX9574436;SRA	Human	Human	Homo sapiens; human UTI	2020				Europe	Spain							University of Santiago de Compostela	Escherichia coli								PRJEB55220	ERP140103		SAMEA110466385	ERS12564415	2023-09-06	2023-09-06	ESC_GB9437AA	Assembled	278.8	228185	5164281	Escherichia coli / Shigella;99.6%	102	3157	5.1	ESC_LC4410AA_AS
ESC_GB9438AA	SAMEA110466384	ERR10034031;ILLUMINA;Paired;;ERX9574435;SRA	Human	Human	Homo sapiens; human UTI	2020				Europe	Spain							University of Santiago de Compostela	Escherichia coli								PRJEB55220	ERP140103		SAMEA110466384	ERS12564414	2023-09-06	2023-09-06	ESC_GB9438AA	Assembled	272.3	208943	5121125	Escherichia coli / Shigella;99.81%	109	2790	5.1	ESC_LC4411AA_AS
ESC_GB9440AA	SAMEA110466382	ERR10034029;ILLUMINA;Paired;;ERX9574433;SRA	Human	Human	Homo sapiens; human UTI	2020				Europe	Spain							University of Santiago de Compostela	Escherichia coli								PRJEB55220	ERP140103		SAMEA110466382	ERS12564412	2023-09-06	2023-09-06	ESC_GB9440AA	Assembled	301	230000	5212454	Escherichia coli / Shigella;99.81%	136	3818	5.1	ESC_LC4413AA_AS
ESC_GB9441AA	SAMEA110466381	ERR10034028;ILLUMINA;Paired;;ERX9574432;SRA	Human	Human	Homo sapiens; human UTI	2020				Europe	Spain							University of Santiago de Compostela	Escherichia coli								PRJEB55220	ERP140103		SAMEA110466381	ERS12564411	2023-09-06	2023-09-06	ESC_GB9441AA	Assembled	262.6	191054	5008570	Escherichia coli / Shigella;100.0%	113	4415	5.1	ESC_LC4414AA_AS
ESC_GB9442AA	SAMEA110466380	ERR10034027;ILLUMINA;Paired;;ERX9574431;SRA	Human	Human	Homo sapiens; human UTI	2020				Europe	Spain							University of Santiago de Compostela	Escherichia coli								PRJEB55220	ERP140103		SAMEA110466380	ERS12564410	2023-09-06	2023-09-06	ESC_GB9442AA	Assembled	175.2	166583	5257104	Escherichia coli / Shigella;99.42%	132	4061	5.1	ESC_LC4415AA_AS
ESC_GB9443AA	SAMEA110466379	ERR10034026;ILLUMINA;Paired;;ERX9574430;SRA	Human	Human	Homo sapiens; human UTI	2020				Europe	Spain							University of Santiago de Compostela	Escherichia coli								PRJEB55220	ERP140103		SAMEA110466379	ERS12564409	2023-09-06	2023-09-06	ESC_GB9443AA	Assembled	278.1	180848	5545224	Escherichia coli / Shigella;99.63%	180	8674	5.1	ESC_LC4416AA_AS
ESC_GB9445AA	SAMEA110466377	ERR10034024;ILLUMINA;Paired;;ERX9574428;SRA	Human	Human	Homo sapiens; human UTI	2020				Europe	Spain							University of Santiago de Compostela	Escherichia coli								PRJEB55220	ERP140103		SAMEA110466377	ERS12564407	2023-09-06	2023-09-06	ESC_GB9445AA	Assembled	268.3	191036	5254736	Escherichia coli / Shigella;100.0%	126	6257	5.1	ESC_LC4418AA_AS
ESC_HB8095AA	Not provided	ERR12246855;ILLUMINA;Paired;;ERX11657839;SRA	Companion Animal	Feline	Companion animals; Felis catus; Not collecte; UTI: Cystocentesis Urine Sample	2017				Europe	Spain							centre de ressources biologiques-filiere microbiologique, besancon	Escherichia coli								PRJEB67440	ERP152464		SAMEA114494553	ERS16476208	2023-11-16	2023-11-08	ESC_HB8095AA	Assembled	113	191054	5037135	Escherichia coli / Shigella;100.0%	85	1194	5.1	ESC_MC3812AA_AS
