Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Simple Disease	Comment	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Status	Coverage	N50	Length	Species	Contig Number(>=200 bp)	Low Quality Bases	Assembly barcode	Version
ESC_BA6453AA	eo925	ERR439648;ILLUMINA;Paired;250;ERX406311;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2205012	ERS357523	2015-08-27	2014-05-14	ESC_BA6453AA	Assembled	0	262872	5104394	Escherichia coli / Shigella;100.0%	81	1905	ESC_CA1000AA_AS	2.2
ESC_BA6455AA	eo884	ERR439647;ILLUMINA;Paired;250;ERX406310;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204952	ERS357463	2015-08-27	2014-05-14	ESC_BA6455AA	Assembled	61.52	301860	5152476	Escherichia coli / Shigella;100.0%	151	4343	ESC_BA6791AA_AS	2.2
ESC_BA6471AA	ECO0113	ERR439632;ILLUMINA;Paired;250;ERX406295;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204341	ERS356852	2015-08-27	2014-05-14	ESC_BA6471AA	Assembled	60.64	268069	5083756	Escherichia coli / Shigella;99.06%	128	2218	ESC_CA4671AA_AS	2.2
ESC_BA6485AA	eo3536	ERR439618;ILLUMINA;Paired;222;ERX406281;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2205678	ERS358189	2015-08-27	2014-05-14	ESC_BA6485AA	Assembled	74.82	267935	5067172	Escherichia coli / Shigella;100.0%	124	1294	ESC_CA4205AA_AS	2.2
ESC_BA6497AA	eo1178	ERR439606;ILLUMINA;Paired;222;ERX406269;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2205637	ERS358148	2015-08-27	2014-05-14	ESC_BA6497AA	Assembled	77.6	267664	5011682	Escherichia coli / Shigella;100.0%	78	1167	ESC_BA1789AA_AS	2.2
ESC_BA6533AA	eo1069	ERR439570;ILLUMINA;Paired;222;ERX406233;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2205067	ERS357578	2015-08-27	2014-05-14	ESC_BA6533AA	Assembled	80.01	282690	5084392	Escherichia coli / Shigella;100.0%	88	1526	ESC_BA9277AA_AS	2.2
ESC_BA6563AA	eo313	ERR439540;ILLUMINA;Paired;222;ERX406203;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204744	ERS357255	2015-08-27	2014-05-14	ESC_BA6563AA	Assembled	82.44	298910	5239048	Escherichia coli / Shigella;100.0%	201	2395	ESC_BA1330AA_AS	2.2
ESC_BA6602AA	eo198	ERR439701;ILLUMINA;Paired;250;ERX406364;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204707	ERS357218	2015-08-27	2014-05-14	ESC_BA6602AA	Assembled	70.11	285600	5046717	Escherichia coli / Shigella;100.0%	72	1603	ESC_CA4474AA_AS	2.2
ESC_BA6605AA	ECO0358	ERR439698;ILLUMINA;Paired;250;ERX406361;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204576	ERS357087	2015-08-27	2014-05-14	ESC_BA6605AA	Assembled	59.9	262133	5264116	Escherichia coli / Shigella;100.0%	144	2757	ESC_BA6277AA_AS	2.2
ESC_BA6607AA	ECO0344	ERR439696;ILLUMINA;Paired;250;ERX406359;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204562	ERS357073	2015-08-27	2014-05-14	ESC_BA6607AA	Assembled	0	218491	5292812	Escherichia coli / Shigella;98.31%	138	2878	ESC_CA0185AA_AS	2.2
ESC_BA6631AA	ECO0293	ERR435110;ILLUMINA;Paired;227;ERX401385;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204510	ERS357021	2015-08-27	2014-05-14	ESC_BA6631AA	Assembled	66.42	203928	5178524	Escherichia coli / Shigella;100.0%	142	1791	ESC_CA3042AA_AS	2.2
ESC_BA6637AA	ECO0235	ERR435104;ILLUMINA;Paired;227;ERX401379;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204452	ERS356963	2015-08-27	2014-05-14	ESC_BA6637AA	Assembled	79.36	179144	5192593	Escherichia coli / Shigella;98.4%	153	2192	ESC_AA8612AA_AS	2.2
ESC_BA6645AA	eo841	ERR434901;ILLUMINA;Paired;231;ERX401176;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204940	ERS357451	2015-08-27	2014-05-14	ESC_BA6645AA	Assembled	85.6	294711	5232305	Escherichia coli / Shigella;99.32%	165	2222	ESC_BA1051AA_AS	2.2
ESC_BA6665AA	eo692	ERR434686;ILLUMINA;Paired;222;ERX400961;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204897	ERS357408	2015-08-27	2014-05-14	ESC_BA6665AA	Assembled	73.87	360242	5123174	Escherichia coli / Shigella;100.0%	104	2750	ESC_CA2947AA_AS	2.2
ESC_BA6669AA	eo1264	ERR434500;ILLUMINA;Paired;210;ERX400775;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2205129	ERS357640	2015-08-27	2014-05-14	ESC_BA6669AA	Assembled	0	192210	5000913	Escherichia coli / Shigella;100.0%	151	2577	ESC_BA9232AA_AS	2.2
ESC_BA6670AA	eo1223	ERR434499;ILLUMINA;Paired;210;ERX400774;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2205122	ERS357633	2015-08-27	2014-05-14	ESC_BA6670AA	Assembled	78.1	241268	5290203	Escherichia coli / Shigella;100.0%	135	2010	ESC_CA6371AA_AS	2.2
ESC_BA6679AA	eo802	ERR434490;ILLUMINA;Paired;210;ERX400765;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204921	ERS357432	2015-08-27	2014-05-14	ESC_BA6679AA	Assembled	0	325988	4842449	Escherichia coli / Shigella;100.0%	83	1535	ESC_BA6091AA_AS	2.2
ESC_BA6697AA	eo304	ERR435499;ILLUMINA;Paired;222;ERX401774;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204737	ERS357248	2015-08-27	2014-05-14	ESC_BA6697AA	Assembled	74.51	223655	5302366	Escherichia coli / Shigella;98.61%	238	3262	ESC_CA3320AA_AS	2.2
ESC_BA6699AA	eo75	ERR435497;ILLUMINA;Paired;222;ERX401772;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204663	ERS357174	2015-08-27	2014-05-14	ESC_BA6699AA	Assembled	0	295620	5124596	Escherichia coli / Shigella;100.0%	147	1847	ESC_BA4677AA_AS	2.2
ESC_BA6704AA	ECO0390	ERR435492;ILLUMINA;Paired;222;ERX401767;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204602	ERS357113	2015-08-27	2014-05-14	ESC_BA6704AA	Assembled	60.28	263881	5126575	Escherichia coli / Shigella;98.61%	77	2024	ESC_BA4057AA_AS	2.2
ESC_BA6706AA	ECO0308	ERR435490;ILLUMINA;Paired;222;ERX401765;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204528	ERS357039	2015-08-27	2014-05-14	ESC_BA6706AA	Assembled	75.97	166345	5214560	Escherichia coli / Shigella;98.66%	167	2600	ESC_CA2193AA_AS	2.2
ESC_BA6725AA	eo1018	ERR435094;ILLUMINA;Paired;250;ERX401369;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2205051	ERS357562	2015-08-27	2014-05-14	ESC_BA6725AA	Assembled	0	261039	5224971	Escherichia coli / Shigella;99.39%	181	2728	ESC_BA8553AA_AS	2.2
ESC_BA6730AA	eo946	ERR435089;ILLUMINA;Paired;250;ERX401364;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2205021	ERS357532	2015-08-27	2014-05-14	ESC_BA6730AA	Assembled	76.01	263208	5154865	Escherichia coli / Shigella;99.32%	140	3756	ESC_BA8234AA_AS	2.2
ESC_BA6734AA	ECO0380	ERR434890;ILLUMINA;Paired;231;ERX401165;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204598	ERS357109	2015-08-27	2014-05-14	ESC_BA6734AA	Assembled	0	268900	4922823	Escherichia coli / Shigella;97.37%	43	1347	ESC_BA3733AA_AS	2.2
ESC_BA6750AA	eo318	ERR434679;ILLUMINA;Paired;222;ERX400954;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204749	ERS357260	2015-08-27	2014-05-14	ESC_BA6750AA	Assembled	0	263939	5342080	Escherichia coli / Shigella;100.0%	254	3062	ESC_BA6740AA_AS	2.2
ESC_BA6753AA	eo262	ERR434676;ILLUMINA;Paired;222;ERX400951;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204728	ERS357239	2015-08-27	2014-05-14	ESC_BA6753AA	Assembled	66.39	360242	5214676	Escherichia coli / Shigella;100.0%	79	1721	ESC_BA1683AA_AS	2.2
ESC_BA6769AA	eo126	ERR434478;ILLUMINA;Paired;210;ERX400753;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204677	ERS357188	2015-08-27	2014-05-14	ESC_BA6769AA	Assembled	81.54	267608	5248597	Escherichia coli / Shigella;94.12%	178	2902	ESC_BA7775AA_AS	2.2
ESC_BA6779AA	ECO0256	ERR434273;ILLUMINA;Paired;228;ERX400548;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204473	ERS356984	2015-08-27	2014-05-14	ESC_BA6779AA	Assembled	84.54	268693	5171768	Escherichia coli / Shigella;99.36%	172	2347	ESC_CA4709AA_AS	2.2
ESC_BA6796AA	eo2843	ERR435478;ILLUMINA;Paired;225;ERX401753;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2205724	ERS358235	2015-08-27	2014-05-14	ESC_BA6796AA	Assembled	86.32	242228	4991797	Escherichia coli / Shigella;100.0%	114	1936	ESC_CA3927AA_AS	2.2
ESC_BA6801AA	eo1879	ERR435291;ILLUMINA;Paired;227;ERX401566;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2205752	ERS358263	2015-08-27	2014-05-14	ESC_BA6801AA	Assembled	67.92	231629	5229690	Escherichia coli / Shigella;99.28%	161	3155	ESC_BA1528AA_AS	2.2
ESC_BA6806AA	eo3369	ERR435286;ILLUMINA;Paired;227;ERX401561;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2205721	ERS358232	2015-08-27	2014-05-14	ESC_BA6806AA	Assembled	0	268374	5178319	Escherichia coli / Shigella;98.68%	179	2907	ESC_CA2167AA_AS	2.2
ESC_BA6822AA	eo926	ERR435075;ILLUMINA;Paired;250;ERX401350;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204981	ERS357492	2015-08-27	2014-05-14	ESC_BA6822AA	Assembled	0	504523	4912687	Escherichia coli / Shigella;100.0%	96	1402	ESC_BA6484AA_AS	2.2
ESC_BA6828AA	ECO0320	ERR434874;ILLUMINA;Paired;231;ERX401149;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204539	ERS357050	2015-08-27	2014-05-14	ESC_BA6828AA	Assembled	0	360233	5106573	Escherichia coli / Shigella;100.0%	87	1424	ESC_CA0205AA_AS	2.2
ESC_BA6840AA	ECO0403	ERR434667;ILLUMINA;Paired;222;ERX400942;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204614	ERS357125	2015-08-27	2014-05-14	ESC_BA6840AA	Assembled	0	361758	5112660	Escherichia coli / Shigella;98.89%	92	1295	ESC_BA8984AA_AS	2.2
ESC_BA6841AA	ECO0401	ERR434666;ILLUMINA;Paired;222;ERX400941;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204612	ERS357123	2015-08-27	2014-05-14	ESC_BA6841AA	Assembled	77.54	281679	5124785	Escherichia coli / Shigella;99.01%	106	2029	ESC_CA4958AA_AS	2.2
ESC_BA6845AA	ECO0194	ERR434662;ILLUMINA;Paired;222;ERX400937;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204516	ERS357027	2015-08-27	2014-05-14	ESC_BA6845AA	Assembled	71.16	265824	5046558	Escherichia coli / Shigella;99.28%	160	3360	ESC_BA5870AA_AS	2.2
ESC_BA6849AA	ECO0141	ERR434658;ILLUMINA;Paired;222;ERX400933;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204369	ERS356880	2015-08-27	2014-05-14	ESC_BA6849AA	Assembled	0	192279	5374778	Escherichia coli / Shigella;98.78%	183	2491	ESC_BA8793AA_AS	2.2
ESC_BA6859AA	ECO0259	ERR434466;ILLUMINA;Paired;210;ERX400741;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204476	ERS356987	2015-08-27	2014-05-14	ESC_BA6859AA	Assembled	85.09	177865	5486450	Escherichia coli / Shigella;95.95%	162	1931	ESC_CA3335AA_AS	2.2
ESC_BA6870AA	ECO0010	ERR434260;ILLUMINA;Paired;228;ERX400535;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204238	ERS356749	2015-08-27	2014-05-14	ESC_BA6870AA	Assembled	0	268633	5139096	Escherichia coli / Shigella;98.35%	160	1629	ESC_BA7139AA_AS	2.2
ESC_BA6885AA	eo3545	ERR435281;ILLUMINA;Paired;227;ERX401556;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2205687	ERS358198	2015-08-27	2014-05-14	ESC_BA6885AA	Assembled	71.64	268900	5289204	Escherichia coli / Shigella;98.88%	98	1458	ESC_CA3961AA_AS	2.2
ESC_BA6887AA	eo3376	ERR435279;ILLUMINA;Paired;227;ERX401554;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2205681	ERS358192	2015-08-27	2014-05-14	ESC_BA6887AA	Assembled	68.15	242471	4995809	Escherichia coli / Shigella;100.0%	122	2071	ESC_BA0638AA_AS	2.2
ESC_BA6899AA	eo397	ERR435072;ILLUMINA;Paired;250;ERX401347;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204969	ERS357480	2015-08-27	2014-05-14	ESC_BA6899AA	Assembled	0	286874	5198189	Escherichia coli / Shigella;100.0%	92	1019	ESC_BA7642AA_AS	2.2
ESC_BA6903AA	eo820	ERR435068;ILLUMINA;Paired;250;ERX401343;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204933	ERS357444	2015-08-27	2014-05-14	ESC_BA6903AA	Assembled	0	360169	5201403	Escherichia coli / Shigella;100.0%	90	1335	ESC_CA1599AA_AS	2.2
ESC_BA6916AA	ECO0148	ERR434860;ILLUMINA;Paired;231;ERX401135;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204376	ERS356887	2015-08-27	2014-05-14	ESC_BA6916AA	Assembled	72.39	360220	5074599	Escherichia coli / Shigella;100.0%	83	1702	ESC_CA1657AA_AS	2.2
ESC_BA6934AA	ECO0027	ERR434647;ILLUMINA;Paired;222;ERX400922;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204255	ERS356766	2015-08-27	2014-05-14	ESC_BA6934AA	Assembled	69.73	267645	5255466	Escherichia coli / Shigella;100.0%	145	2409	ESC_BA5240AA_AS	2.2
ESC_BA6947AA	ECO0217	ERR434452;ILLUMINA;Paired;210;ERX400727;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204435	ERS356946	2015-08-27	2014-05-14	ESC_BA6947AA	Assembled	73.09	237051	5234019	Escherichia coli / Shigella;98.26%	206	3186	ESC_BA0992AA_AS	2.2
ESC_BA6979AA	ECO0357	ERR435057;ILLUMINA;Paired;250;ERX401332;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204575	ERS357086	2015-08-27	2014-05-14	ESC_BA6979AA	Assembled	0	191806	5271174	Escherichia coli / Shigella;98.13%	190	4388	ESC_BA4276AA_AS	2.2
ESC_BA6985AA	ECO0317	ERR435051;ILLUMINA;Paired;250;ERX401326;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204537	ERS357048	2015-08-27	2014-05-14	ESC_BA6985AA	Assembled	78.89	203930	5321363	Escherichia coli / Shigella;98.53%	145	2061	ESC_CA2547AA_AS	2.2
ESC_BA6986AA	ECO0316	ERR435050;ILLUMINA;Paired;250;ERX401325;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204536	ERS357047	2015-08-27	2014-05-14	ESC_BA6986AA	Assembled	79.02	294232	5261800	Escherichia coli / Shigella;100.0%	137	3189	ESC_BA3190AA_AS	2.2
ESC_BA6987AA	ECO0314	ERR435049;ILLUMINA;Paired;250;ERX401324;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204534	ERS357045	2015-08-27	2014-05-14	ESC_BA6987AA	Assembled	99.08	203932	5177202	Escherichia coli / Shigella;99.28%	151	1554	ESC_CA3254AA_AS	2.2
ESC_BA7004AA	eo2352	ERR434642;ILLUMINA;Paired;226;ERX400917;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2205756	ERS358267	2015-08-27	2014-05-14	ESC_BA7004AA	Assembled	72.16	360223	5107211	Escherichia coli / Shigella;100.0%	84	1459	ESC_AA8798AA_AS	2.2
ESC_BA7015AA	eo2653	ERR434449;ILLUMINA;Paired;223;ERX400724;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2205726	ERS358237	2015-08-27	2014-05-14	ESC_BA7015AA	Assembled	72.44	273436	5209052	Escherichia coli / Shigella;99.33%	162	2103	ESC_BA9257AA_AS	2.2
ESC_BA7024AA	eo3567	ERR434440;ILLUMINA;Paired;223;ERX400715;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2205598	ERS358109	2015-08-27	2014-05-14	ESC_BA7024AA	Assembled	0	294232	5211425	Escherichia coli / Shigella;100.0%	133	2143	ESC_CA1936AA_AS	2.2
ESC_BA7025AA	eo3519	ERR434439;ILLUMINA;Paired;223;ERX400714;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2205592	ERS358103	2015-08-27	2014-05-14	ESC_BA7025AA	Assembled	80.25	207799	5106146	Escherichia coli / Shigella;100.0%	149	2193	ESC_BA1135AA_AS	2.2
ESC_BA7034AA	eo2095	ERR435444;ILLUMINA;Paired;225;ERX401719;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2205361	ERS357872	2015-08-27	2014-05-14	ESC_BA7034AA	Assembled	74.23	228132	4986922	Escherichia coli / Shigella;100.0%	104	1571	ESC_BA8303AA_AS	2.2
ESC_BA7046AA	eo1472	ERR435250;ILLUMINA;Paired;227;ERX401525;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2205312	ERS357823	2015-08-27	2014-05-14	ESC_BA7046AA	Assembled	88.32	281370	5215666	Escherichia coli / Shigella;100.0%	124	1457	ESC_BA3690AA_AS	2.2
ESC_BA7057AA	ECO0180	ERR435044;ILLUMINA;Paired;250;ERX401319;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204408	ERS356919	2015-08-27	2014-05-14	ESC_BA7057AA	Assembled	78.86	246874	5170707	Escherichia coli / Shigella;99.05%	122	1953	ESC_BA2493AA_AS	2.2
ESC_BA7071AA	ECO0006	ERR434835;ILLUMINA;Paired;231;ERX401110;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2204234	ERS356745	2015-08-27	2014-05-14	ESC_BA7071AA	Assembled	73.34	262967	5028730	Escherichia coli / Shigella;100.0%	81	1594	ESC_BA7830AA_AS	2.2
ESC_BA7077AA	eo2015	ERR434829;ILLUMINA;Paired;229;ERX401104;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2205345	ERS357856	2015-08-27	2014-05-14	ESC_BA7077AA	Assembled	92.97	237025	5010881	Escherichia coli / Shigella;99.28%	160	2912	ESC_BA6298AA_AS	2.2
ESC_BA7078AA	eo1209	ERR434828;ILLUMINA;Paired;229;ERX401103;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2205118	ERS357629	2015-08-27	2014-05-14	ESC_BA7078AA	Assembled	0	264237	5185440	Escherichia coli / Shigella;100.0%	142	1685	ESC_BA9776AA_AS	2.2
ESC_BA7079AA	eo1200	ERR434827;ILLUMINA;Paired;229;ERX401102;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2205110	ERS357621	2015-08-27	2014-05-14	ESC_BA7079AA	Assembled	117.24	237025	5026596	Escherichia coli / Shigella;100.0%	147	2223	ESC_AA9532AA_AS	2.2
ESC_BA7093AA	eo3311	ERR434436;ILLUMINA;Paired;223;ERX400711;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2205550	ERS358061	2015-08-27	2014-05-14	ESC_BA7093AA	Assembled	73.81	264011	5220709	Escherichia coli / Shigella;99.52%	220	3398	ESC_BA3825AA_AS	2.2
ESC_BA7104AA	eo2595	ERR434425;ILLUMINA;Paired;223;ERX400700;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2205440	ERS357951	2015-08-27	2014-05-14	ESC_BA7104AA	Assembled	75.23	358231	5208503	Escherichia coli / Shigella;100.0%	102	1732	ESC_AA7981AA_AS	2.2
ESC_BA7108AA	eo1442	ERR435435;ILLUMINA;Paired;225;ERX401710;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2205293	ERS357804	2015-08-27	2014-05-14	ESC_BA7108AA	Assembled	73.92	377813	5033676	Escherichia coli / Shigella;100.0%	70	934	ESC_BA4201AA_AS	2.2
ESC_BA7110AA	eo1416	ERR435433;ILLUMINA;Paired;225;ERX401708;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2205278	ERS357789	2015-08-27	2014-05-14	ESC_BA7110AA	Assembled	0	267645	5261197	Escherichia coli / Shigella;99.33%	155	1904	ESC_CA1059AA_AS	2.2
ESC_BA7127AA	eo1675	ERR435234;ILLUMINA;Paired;227;ERX401509;NEW			blood; Homo sapiens					Europe								THE SANGER CENTER	Escherichia coli								PRJEB4681	ERP003992		SAMEA2205183	ERS357694	2015-08-27	2014-05-14	ESC_BA7127AA	Assembled	0	360382	5109047	Escherichia coli / Shigella;100.0%	81	1463	ESC_BA5569AA_AS	2.2
