Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Simple Disease	Comment	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Status	Coverage	N50	Length	Species	Contig Number(>=200 bp)	Low Quality Bases	Version	Assembly barcode
ESC_DB7311AA	K-12	SRR23373604;ILLUMINA;Paired;;SRX19314411;SRA	Human	Human	Homo sapiens; Laboratory selection	2015				North America	Canada	Ontario	Ottawa					Carleton University	Escherichia coli								PRJNA932790	SRP421515		SAMN33211697	SRS16713168	2023-02-16	2023-02-16	ESC_DB7311AA	Assembled	56	132708	4581413	Escherichia coli / Shigella;100.0%	96	2119	5	ESC_IC0748AA_AS
ESC_DB7312AA	K-12	SRR23373605;ILLUMINA;Paired;;SRX19314410;SRA	Human	Human	Homo sapiens; Laboratory selection	2015				North America	Canada	Ontario	Ottawa					Carleton University	Escherichia coli								PRJNA932790	SRP421515		SAMN33211696	SRS16713166	2023-02-16	2023-02-16	ESC_DB7312AA	Assembled	52	132708	4581171	Escherichia coli / Shigella;100.0%	87	1189	5	ESC_IC0749AA_AS
ESC_DB7313AA	K-12	SRR23373606;ILLUMINA;Paired;;SRX19314409;SRA	Human	Human	Homo sapiens; Laboratory selection	2015				North America	Canada	Ontario	Ottawa					Carleton University	Escherichia coli								PRJNA932790	SRP421515		SAMN33211695	SRS16713164	2023-02-16	2023-02-16	ESC_DB7313AA	Assembled	67	148613	4580711	Escherichia coli / Shigella;100.0%	87	692	5	ESC_IC0750AA_AS
ESC_DB7316AA	K-12	SRR23373609;ILLUMINA;Paired;;SRX19314406;SRA	Human	Human	Homo sapiens; Laboratory selection	2015				North America	Canada	Ontario	Ottawa					Carleton University	Escherichia coli								PRJNA932790	SRP421515		SAMN33211684	SRS16713162	2023-02-16	2023-02-16	ESC_DB7316AA	Assembled	57	114297	4588292	Escherichia coli / Shigella;100.0%	117	4930	5	ESC_IC0753AA_AS
ESC_DB9996AA	10950027CTX	SRR23871386;ILLUMINA;Paired;;SRX19683534;SRA	Livestock	Bovine	Isolated from feces from dairy calf	2017	11	22		North America	Canada	Quebec				45.4	-72.6	Universite de Montreal	Escherichia coli								PRJNA716674	SRP311862		SAMN33771833	SRS17052905	2023-03-19	2023-03-17	ESC_DB9996AA	Assembled	23	117661	5227209	Escherichia coli / Shigella;99.21%	175	66399	5.1	ESC_IC4357AA_AS
ESC_EB0011AA	10780027CTX	SRR23871401;ILLUMINA;Paired;;SRX19683519;SRA	Livestock	Bovine	Isolated from feces from dairy calf	2017	10	31		North America	Canada	Quebec				45.7	-72.7	Universite de Montreal	Escherichia coli								PRJNA716674	SRP311862		SAMN33771819	SRS17052887	2023-03-19	2023-03-17	ESC_EB0011AA	Assembled	28	113784	5158036	Escherichia coli / Shigella;95.97%	189	20042	5.1	ESC_IC4372AA_AS
ESC_EB0015AA	10750013CTX	SRR23871405;ILLUMINA;Paired;;SRX19683515;SRA	Livestock	Bovine	Isolated from feces from dairy calf	2017	6	5		North America	Canada	Quebec				45.6	-72.7	Universite de Montreal	Escherichia coli								PRJNA716674	SRP311862		SAMN33771816	SRS17052883	2023-03-19	2023-03-17	ESC_EB0015AA	Assembled	28	131533	4922566	Escherichia coli / Shigella;95.09%	147	36225	5.1	ESC_IC4376AA_AS
ESC_EB0022AA	10360028CTX	SRR23871412;ILLUMINA;Paired;;SRX19683508;SRA	Environment	Animal-related	Isolated from feces from manure pit	2017	11	20		North America	Canada	Quebec				46	-72.4	Universite de Montreal	Escherichia coli								PRJNA716674	SRP311862		SAMN33771787	SRS17052877	2023-03-19	2023-03-17	ESC_EB0022AA	Assembled	62	244243	4903897	Escherichia coli / Shigella;93.89%	81	1574	5.1	ESC_IC4385AA_AS
ESC_EB0030AA	10270027CTX	SRR23871420;ILLUMINA;Paired;;SRX19683500;SRA	Livestock	Bovine	Isolated from feces from dairy calf	2017	11	21		North America	Canada	Quebec				45.9	-71.8	Universite de Montreal	Escherichia coli								PRJNA716674	SRP311862		SAMN33771780	SRS17052867	2023-03-19	2023-03-17	ESC_EB0030AA	Assembled	20	106727	4887891	Escherichia coli / Shigella;99.09%	152	87125	5.1	ESC_IC4393AA_AS
ESC_EB0033AA	10240027CTX	SRR23871423;ILLUMINA;Paired;;SRX19683497;SRA	Livestock	Bovine	Isolated from feces from dairy calf	2017	10	25		North America	Canada	Quebec				46.1	-71.6	Universite de Montreal	Escherichia coli								PRJNA716674	SRP311862		SAMN33771777	SRS17052865	2023-03-19	2023-03-17	ESC_EB0033AA	Assembled	26	79695	5011813	Escherichia coli / Shigella;98.24%	257	75245	5.1	ESC_IC4396AA_AS
ESC_EB0044AA	10710027CTX	SRR23871434;ILLUMINA;Paired;;SRX19683486;SRA	Livestock	Bovine	Isolated from feces from dairy calf	2017	10	18		North America	Canada	Quebec				45.2	-73.8	Universite de Montreal	Escherichia coli								PRJNA716674	SRP311862		SAMN33771811	SRS17052854	2023-03-19	2023-03-17	ESC_EB0044AA	Assembled	89	100342	5025247	Escherichia coli / Shigella;95.83%	172	882	5.1	ESC_IC4407AA_AS
ESC_EB0049AA	10260027	SRR23871439;ILLUMINA;Paired;;SRX19683481;SRA	Livestock	Bovine	Isolated from feces from dairy calf	2017	10	12		North America	Canada	Quebec				46.2	-71.6	Universite de Montreal	Escherichia coli								PRJNA716674	SRP311862		SAMN33771744	SRS17052849	2023-03-19	2023-03-17	ESC_EB0049AA	Assembled	66	131449	5065760	Escherichia coli / Shigella;98.17%	161	8218	5.1	ESC_IC4412AA_AS
ESC_EB0056AA	10540026CTX	SRR23871446;ILLUMINA;Paired;;SRX19683474;SRA	Food	Dairy	Isolated from feces from dairy cow	2017	10	26		North America	Canada	Quebec				46	-72.7	Universite de Montreal	Escherichia coli								PRJNA716674	SRP311862		SAMN33771800	SRS17052841	2023-03-19	2023-03-17	ESC_EB0056AA	Assembled	66	84005	4831147	Escherichia coli / Shigella;94.83%	157	20045	5.1	ESC_IC4419AA_AS
ESC_EB0058AA	10520026CTX	SRR23871448;ILLUMINA;Paired;;SRX19683472;SRA	Food	Dairy	Isolated from feces from dairy cow	2017	11	21		North America	Canada	Quebec				46	-71.7	Universite de Montreal	Escherichia coli								PRJNA716674	SRP311862		SAMN33771798	SRS17052839	2023-03-19	2023-03-17	ESC_EB0058AA	Assembled	56	128092	5023370	Escherichia coli / Shigella;89.66%	118	14045	5.1	ESC_IC4421AA_AS
ESC_EB0060AA	10250028	SRR23871450;ILLUMINA;Paired;;SRX19683470;SRA	Environment	Animal-related	Isolated from feces from manure pit	2017	11	21		North America	Canada	Quebec				45.9	-71.8	Universite de Montreal	Escherichia coli								PRJNA716674	SRP311862		SAMN33771743	SRS17052838	2023-03-19	2023-03-17	ESC_EB0060AA	Assembled	61	127201	4959567	Escherichia coli / Shigella;97.37%	186	3006	5.1	ESC_IC4423AA_AS
ESC_EB0061AA	10500028CTX	SRR23871451;ILLUMINA;Paired;;SRX19683469;SRA	Environment	Animal-related	Isolated from feces from manure pit	2017	11	15		North America	Canada	Quebec				46	-72.4	Universite de Montreal	Escherichia coli								PRJNA716674	SRP311862		SAMN33771796	SRS17052837	2023-03-19	2023-03-17	ESC_EB0061AA	Assembled	56	132711	5381532	Escherichia coli / Shigella;95.37%	199	2478	5.1	ESC_IC4424AA_AS
ESC_EB0063AA	10470027CTX	SRR23871453;ILLUMINA;Paired;;SRX19683467;SRA	Livestock	Bovine	Isolated from feces from dairy calf	2017	10	26		North America	Canada	Quebec				46	-72.5	Universite de Montreal	Escherichia coli								PRJNA716674	SRP311862		SAMN33771794	SRS17052835	2023-03-19	2023-03-17	ESC_EB0063AA	Assembled	48	139537	5003261	Escherichia coli / Shigella;95.84%	155	4541	5.1	ESC_IC4426AA_AS
ESC_EB0081AA	10010014CTX	SRR23871471;ILLUMINA;Paired;;SRX19683449;SRA	Environment	Animal-related	Isolated from feces from manure pit	2017	5	15		North America	Canada	Quebec				45.4	-71.9	Universite de Montreal	Escherichia coli								PRJNA716674	SRP311862		SAMN33771756	SRS17052817	2023-03-19	2023-03-17	ESC_EB0081AA	Assembled	60	172797	4856347	Escherichia coli / Shigella;96.66%	96	1611	5.1	ESC_IC4444AA_AS
ESC_EB0086AA	10710014	SRR23871476;ILLUMINA;Paired;;SRX19683444;SRA	Environment	Animal-related	Isolated from feces from manure pit	2017	4	25		North America	Canada	Quebec				45.2	-73.8	Universite de Montreal	Escherichia coli								PRJNA716674	SRP311862		SAMN33771751	SRS17052811	2023-03-19	2023-03-17	ESC_EB0086AA	Assembled	90	129928	4666674	Escherichia coli / Shigella;97.63%	129	737	5.1	ESC_IC4449AA_AS
ESC_EB0087AA	10690028	SRR23871477;ILLUMINA;Paired;;SRX19683443;SRA	Environment	Animal-related	Isolated from feces from manure pit	2017	10	23		North America	Canada	Quebec				45.2	-73	Universite de Montreal	Escherichia coli								PRJNA716674	SRP311862		SAMN33771750	SRS17052812	2023-03-19	2023-03-17	ESC_EB0087AA	Assembled	44	204198	5131781	Escherichia coli / Shigella;98.59%	131	3165	5.1	ESC_IC4450AA_AS
ESC_EB0090AA	11020013CTX	SRR23871480;ILLUMINA;Paired;;SRX19683440;SRA	Livestock	Bovine	Isolated from feces from dairy calf	2017	5	30		North America	Canada	Quebec				46.3	-72.2	Universite de Montreal	Escherichia coli								PRJNA716674	SRP311862		SAMN33771838	SRS17052807	2023-03-19	2023-03-17	ESC_EB0090AA	Assembled	60	129895	4949811	Escherichia coli / Shigella;94.89%	142	1604	5.1	ESC_IC4453AA_AS
ESC_EB0092AA	10500027	SRR23871482;ILLUMINA;Paired;;SRX19683438;SRA	Livestock	Bovine	Isolated from feces from dairy calf	2017	11	15		North America	Canada	Quebec				46	-72.4	Universite de Montreal	Escherichia coli								PRJNA716674	SRP311862		SAMN33771747	SRS17052806	2023-03-19	2023-03-17	ESC_EB0092AA	Assembled	58	132711	5471203	Escherichia coli / Shigella;95.56%	214	4270	5.1	ESC_IC4455AA_AS
ESC_EB0217AA	K-12	SRR23918588;ILLUMINA;Paired;;SRX19730037;SRA	Human	Human	Homo sapiens; Transformation	2015				North America	Canada	Ontario	Ottawa					Carleton Univeristy	Escherichia coli								PRJNA932790	SRP421515		SAMN33828636	SRS17096793	2023-03-21	2023-03-20	ESC_EB0217AA	Assembled	121	131859	4571643	Escherichia coli / Shigella;100.0%	102	999	5.1	ESC_IC4642AA_AS
ESC_EB0218AA	K-12	SRR23918589;ILLUMINA;Paired;;SRX19730036;SRA	Human	Human	Homo sapiens; Laboratory selection	2015				North America	Canada	Ontario	Ottawa					Carleton Univeristy	Escherichia coli								PRJNA932790	SRP421515		SAMN33828635	SRS17096792	2023-03-21	2023-03-20	ESC_EB0218AA	Assembled	132	148613	4581431	Escherichia coli / Shigella;100.0%	87	907	5.1	ESC_IC4643AA_AS
ESC_EB0219AA	K-12	SRR23918590;ILLUMINA;Paired;;SRX19730035;SRA	Human	Human	Homo sapiens; Laboratory selection	2015				North America	Canada	Ontario	Ottawa					Carleton Univeristy	Escherichia coli								PRJNA932790	SRP421515		SAMN33828634	SRS17096791	2023-03-21	2023-03-20	ESC_EB0219AA	Assembled	94	148613	4580950	Escherichia coli / Shigella;100.0%	87	843	5.1	ESC_IC4644AA_AS
ESC_EB0220AA	K-12	SRR23918591;ILLUMINA;Paired;;SRX19730034;SRA	Human	Human	Homo sapiens; Laboratory selection	2015				North America	Canada	Ontario	Ottawa					Carleton Univeristy	Escherichia coli								PRJNA932790	SRP421515		SAMN33828633	SRS17096790	2023-03-21	2023-03-20	ESC_EB0220AA	Assembled	98	148613	4580991	Escherichia coli / Shigella;100.0%	85	752	5.1	ESC_IC4645AA_AS
ESC_EB0221AA	K-12	SRR23918592;ILLUMINA;Paired;;SRX19730033;SRA	Human	Human	Homo sapiens; Laboratory selection	2015				North America	Canada	Ontario	Ottawa					Carleton Univeristy	Escherichia coli								PRJNA932790	SRP421515		SAMN33828632	SRS17096788	2023-03-21	2023-03-20	ESC_EB0221AA	Assembled	86	148611	4580041	Escherichia coli / Shigella;100.0%	85	770	5.1	ESC_IC4646AA_AS
ESC_EB0222AA	K-12	SRR23918593;ILLUMINA;Paired;;SRX19730032;SRA	Human	Human	Homo sapiens; Laboratory selection	2015				North America	Canada	Ontario	Ottawa					Carleton Univeristy	Escherichia coli								PRJNA932790	SRP421515		SAMN33828631	SRS17096789	2023-03-21	2023-03-20	ESC_EB0222AA	Assembled	89	148613	4580921	Escherichia coli / Shigella;100.0%	84	778	5.1	ESC_IC4647AA_AS
ESC_EB0223AA	K-12	SRR23918594;ILLUMINA;Paired;;SRX19730031;SRA	Human	Human	Homo sapiens; Laboratory selection	2015				North America	Canada	Ontario	Ottawa					Carleton Univeristy	Escherichia coli								PRJNA932790	SRP421515		SAMN33828630	SRS17096786	2023-03-21	2023-03-20	ESC_EB0223AA	Assembled	94	148613	4581159	Escherichia coli / Shigella;100.0%	86	758	5.1	ESC_IC4648AA_AS
ESC_EB0224AA	K-12	SRR23918595;ILLUMINA;Paired;;SRX19730030;SRA	Human	Human	Homo sapiens; Laboratory selection	2015				North America	Canada	Ontario	Ottawa					Carleton Univeristy	Escherichia coli								PRJNA932790	SRP421515		SAMN33828629	SRS17096787	2023-03-21	2023-03-20	ESC_EB0224AA	Assembled	105	148613	4580288	Escherichia coli / Shigella;100.0%	85	613	5.1	ESC_IC4649AA_AS
ESC_EB0225AA	K-12	SRR23918596;ILLUMINA;Paired;;SRX19730029;SRA	Human	Human	Homo sapiens; Laboratory selection	2015				North America	Canada	Ontario	Ottawa					Carleton Univeristy	Escherichia coli								PRJNA932790	SRP421515		SAMN33828628	SRS17096785	2023-03-21	2023-03-20	ESC_EB0225AA	Assembled	98	148613	4581104	Escherichia coli / Shigella;100.0%	85	845	5.1	ESC_IC4650AA_AS
ESC_GB5945AA	E2C3	SRR25666316;ILLUMINA;Paired;;SRX21391941;SRA	Human	Human	Homo sapiens	2017	6			North America	Canada	Quebec		Sherbrooke				Universite de Sherbrooke	Escherichia coli								PRJNA1006394	SRP455627		SAMN37033354	SRS18632371	2023-08-18	2023-08-17	ESC_GB5945AA	Assembled	278.8	22002	4562280	Escherichia coli / Shigella;100.0%	386	7762	5.1	ESC_LC0896AA_AS
ESC_IB8298AA	PNCE003910	SRR27990736;ILLUMINA;Paired;;SRX23643744;SRA	Human	Human	Homo sapiens; stool	2018	12	2		North America	Canada							National Microbiology Laboratory	Escherichia coli								PRJNA563069	SRP287258		SAMN39735097	SRS20478446	2024-02-17	2024-02-16	ESC_IB8298AA	Assembled	46.1	147690	4827188	Escherichia coli / Shigella;99.79%	91	1741	5.1	ESC_NC4194AA_AS
ESC_IB8486AA	PNCE003958	SRR28005700;ILLUMINA;Paired;;SRX23658218;SRA	Human	Human	Homo sapiens; stool	2018	8	13		North America	Canada							National Microbiology Laboratory	Escherichia coli								PRJNA563069	SRP287258		SAMN39735183	SRS20490591	2024-02-20	2024-02-19	ESC_IB8486AA	Assembled	117.5	181125	4870638	Escherichia coli / Shigella;98.72%	88	720	5.1	ESC_NC4473AA_AS
ESC_JB3792AA	CFIAFB20190214	SRR28490827;ILLUMINA;Paired;;SRX24093134;SRA	Food	ND/Others	food					North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN40646224	SRS20882430	2024-03-29	2024-03-28	ESC_JB3792AA	Assembled	86.4	141132	5300581	Escherichia coli / Shigella;99.24%	169	9987	5.1	ESC_OC0761AA_AS
ESC_JB3803AA	CFIAFB20200103	SRR28490838;ILLUMINA;Paired;;SRX24093123;SRA	Food	ND/Others	food					North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN40646223	SRS20882419	2024-03-29	2024-03-28	ESC_JB3803AA	Assembled	143	148727	5483123	Escherichia coli / Shigella;99.31%	210	6695	5.1	ESC_OC0772AA_AS
ESC_JB3814AA	CFIAFB20200033	SRR28490849;ILLUMINA;Paired;;SRX24093112;SRA	Food	ND/Others	food					North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN40646222	SRS20882408	2024-03-29	2024-03-28	ESC_JB3814AA	Assembled	122.8	148727	5488998	Escherichia coli / Shigella;98.97%	224	2918	5.1	ESC_OC0783AA_AS
ESC_JB3826AA	CFIAFB20190222	SRR28490861;ILLUMINA;Paired;;SRX24093100;SRA	Food	ND/Others	food					North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN40646290	SRS20882396	2024-03-29	2024-03-28	ESC_JB3826AA	Assembled	226.5	103871	4940917	Escherichia coli / Shigella;99.8%	187	2211	5.1	ESC_OC0795AA_AS
ESC_JB3829AA	CFIAFB20190299	SRR28490864;ILLUMINA;Paired;;SRX24093097;SRA	Food	ND/Others	food					North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN40646225	SRS20882393	2024-03-29	2024-03-28	ESC_JB3829AA	Assembled	149.2	148727	5487275	Escherichia coli / Shigella;98.96%	222	5229	5.1	ESC_OC0798AA_AS
ESC_JB5051AA	OLC2279	SRR28563887;ILLUMINA;Paired;;SRX24163142;SRA				2016				North America	Canada							Canadian Food Inspection Agency	Escherichia coli		O78:H2						PRJNA319494	SRP119681		SAMN40758079	SRS20943480	2024-04-05	2024-04-05	ESC_JB5051AA	Assembled	161.9	184007	4766037	Escherichia coli / Shigella;99.77%	83	1418	5.1	ESC_OC1980AA_AS
ESC_JB6601AA	ECOL-23-VL-ON-QC-0035	SRR28645734;ILLUMINA;Paired;;SRX24238841;SRA	Companion Animal	Canine	Canis lupus familiaris; Skin swab	2023	9	15		North America	Canada	Quebec						Animal Health Laboratory UofG submission group	Escherichia coli								PRJNA503851	SRP265469		SAMN40946971	SRS21007227	2024-04-17	2024-04-12	ESC_JB6601AA	Assembled	111.5	125941	4956824	Escherichia coli / Shigella;97.92%	134	1840	5.1	ESC_OC3629AA_AS
