Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Simple Disease	Comment	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Status	Coverage	N50	Length	Species	Contig Number(>=200 bp)	Low Quality Bases	Assembly barcode	Version
ESC_BA3722AA	2014C-4055	SRR11004726;ILLUMINA;Paired;;SRX7665538;SRA,SRR15402783;ILLUMINA;Paired;;SRX11704999;SRA,SRR10902659;ILLUMINA;Paired;;SRX7570833;SRA,SRR10902851;ILLUMINA;Paired;;SRX7571021;SRA,SRR11004718;ILLUMINA;Paired;;SRX7665530;SRA,SRR11004724;ILLUMINA;Paired;;SRX7665536;SRA,SRR1610036;ILLUMINA;Paired;500;SRX730657;NEW,SRR10917940;ILLUMINA;Paired;;SRX7585253;SRA,SRR10919428;ILLUMINA;Paired;;SRX7586628;SRA,SRR10949195;ILLUMINA;Paired;;SRX7616253;SRA,SRR25712354;ILLUMINA;Paired;;SRX21436633;SRA,SRR11004710;ILLUMINA;Paired;;SRX7665522;SRA			Age: 10-19; stool					North America	United States							Enteric Diseases Laboratory Branch, Centers for Disease Control and Prevention	Escherichia coli								PRJNA218110	SRP046387		SAMN03098222	SRS719851	2015-08-27	2014-10-11	ESC_BA3722AA	Assembled	0	138056	5377746	Escherichia coli / Shigella;99.61%	265	9275	ESC_BA9439AA_AS	2.2
ESC_BA3724AA	2014C-4051	SRR1610035;ILLUMINA;Paired;500;SRX730656;NEW			stool					North America	United States							Enteric Diseases Laboratory Branch, Centers for Disease Control and Prevention	Escherichia coli								PRJNA218110	SRP046387		SAMN03098224	SRS719850	2015-08-27	2014-10-11	ESC_BA3724AA	Assembled	0	138056	5384183	Escherichia coli / Shigella;99.61%	284	10293	ESC_BA8695AA_AS	2.2
ESC_BA3754AA	2014C-3016	SRR1609857;ILLUMINA;Paired;500;SRX730487;NEW			Age: 10-19; stool					North America	United States							Enteric Diseases Laboratory Branch, Centers for Disease Control and Prevention	Escherichia coli								PRJNA218110	SRP046387		SAMN03098247	SRS719707	2015-08-27	2014-10-11	ESC_BA3754AA	Assembled	0	157232	5513340	Escherichia coli / Shigella;98.58%	381	7954	ESC_CA2091AA_AS	2.2
ESC_BA3785AA	2010C-3162	SRR1609718;ILLUMINA;Paired;500;SRX730371;NEW			Age: 20-29					North America	United States							Enteric Diseases Laboratory Branch, Centers for Disease Control and Prevention	Escherichia coli								PRJNA218110	SRP046387		SAMN03098246	SRS719591	2015-08-27	2014-10-11	ESC_BA3785AA	Assembled	136.67	155915	5323432	Escherichia coli / Shigella;98.48%	362	7535	ESC_CA4206AA_AS	2.2
ESC_BA3792AA	08-4272	SRR1609714;ILLUMINA;Paired;500;SRX730367;NEW								North America	United States							Enteric Diseases Laboratory Branch, Centers for Disease Control and Prevention	Escherichia coli								PRJNA218110	SRP046387		SAMN03098245	SRS719587	2015-08-27	2014-10-11	ESC_BA3792AA	Assembled	0	96924	5441015	Escherichia coli / Shigella;99.08%	371	8341	ESC_CA1702AA_AS	2.2
ESC_BA8132AA	ewgs1003	SRR1272534;ILLUMINA;Paired;500;SRX534175;NEW	Food	Plant	vegetable row crops (leafy); shredded romaine lettuce	2010	4			North America	United States	New York		New York				FOOD AND DRUG ADMINISTRATION, CENTER FOR FOOD SAFETY AND APPLIED NUTRITION	Escherichia coli		O145:						PRJNA232925	SRP041719		SAMN02566897	SRS602901	2015-08-27	2014-05-06	ESC_BA8132AA	Assembled	73.39	105883	5513117	Escherichia coli / Shigella;98.65%	328	18253	ESC_AA8923AA_AS	2.2
ESC_BA9450AA	2012C-4480	SRR975378;ILLUMINA;Paired;500;SRX347706;NEW	Human	Human	clinical/research, human; Homo sapiens; Age: 10-19	2012				North America	United States	Indiana						FOOD AND DRUG ADMINISTRATION, CENTER FOR FOOD SAFETY AND APPLIED NUTRITION	Escherichia coli		O145:Nm						PRJNA218651	SRP029782		SAMN02352671	SRS478497	2015-08-27	2013-09-10	ESC_BA9450AA	Assembled	194.73	167872	5266539	Escherichia coli / Shigella;99.19%	269	9054	ESC_FA1608AA_AS	2.2
ESC_BA9451AA	2012C-4479	SRR975377;ILLUMINA;Paired;500;SRX347705;NEW	Human	Human	clinical/research, human; Homo sapiens; Age: 50-59	2012				North America	United States	Indiana						FOOD AND DRUG ADMINISTRATION, CENTER FOR FOOD SAFETY AND APPLIED NUTRITION	Escherichia coli		O145:Nm						PRJNA218650	SRP029781		SAMN02352670	SRS478495	2015-08-27	2013-09-10	ESC_BA9451AA	Assembled	142	167872	5285654	Escherichia coli / Shigella;98.71%	258	8252	ESC_BA6189AA_AS	2.2
ESC_BA9452AA	2012C-4478	SRR975376;ILLUMINA;Paired;500;SRX347704;NEW	Human	Human	clinical/research, human; Homo sapiens; Age: 30-39	2012				North America	United States	Indiana						FOOD AND DRUG ADMINISTRATION, CENTER FOR FOOD SAFETY AND APPLIED NUTRITION	Escherichia coli		O145:Nm						PRJNA218649	SRP029780		SAMN02352669	SRS478494	2015-08-27	2013-09-10	ESC_BA9452AA	Assembled	63.8	138026	5292911	Escherichia coli / Shigella;98.76%	284	19055	ESC_BA4354AA_AS	2.2
ESC_BA9453AA	2012C-4477	SRR975375;ILLUMINA;Paired;500;SRX347703;NEW	Human	Human	clinical/research, human; Homo sapiens; Age: 10-19	2012				North America	United States	Indiana						FOOD AND DRUG ADMINISTRATION, CENTER FOR FOOD SAFETY AND APPLIED NUTRITION	Escherichia coli		O145:Nm						PRJNA218648	SRP029779		SAMN02352668	SRS478493	2015-08-27	2013-09-10	ESC_BA9453AA	Assembled	166.16	167872	5282099	Escherichia coli / Shigella;98.25%	252	8362	ESC_CA2866AA_AS	2.2
ESC_BA9454AA	2012C-4474	SRR975374;ILLUMINA;Paired;500;SRX347702;NEW	Human	Human	clinical/research, human; Homo sapiens; Age: 0-4	2012				North America	United States	Indiana						FOOD AND DRUG ADMINISTRATION, CENTER FOR FOOD SAFETY AND APPLIED NUTRITION	Escherichia coli		O145:Nm						PRJNA218647	SRP029777		SAMN02352667	SRS478491	2015-08-27	2013-09-10	ESC_BA9454AA	Assembled	165.45	168127	5306858	Escherichia coli / Shigella;98.68%	247	8944	ESC_CA4715AA_AS	2.2
ESC_CA2756AA	PNUSAE000746	SRR2562690;ILLUMINA;Paired;;SRX1306843;NEW			Age: 10-19; stool					North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN03784894	SRS1100515	2015-10-23	2015-10-06	ESC_CA2756AA	Assembled	94.1	137915	5386061	Escherichia coli / Shigella;98.27%	317	8038	ESC_FA5504AA_AS	2.2
ESC_CA2782AA	PNUSAE000738	SRR2559408;ILLUMINA;Paired;;SRX1305472;NEW			Age: 10-19; stool					North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN03784886	SRS1099936	2015-10-23	2015-10-05	ESC_CA2782AA	Assembled	81.79	160171	5454557	Escherichia coli / Shigella;98.28%	244	8083	ESC_FA5530AA_AS	2.2
ESC_CA2817AA	PNUSAE000097	SRR2535171;ILLUMINA;Paired;;SRX1295165;NEW			Age: 30-39; stool					North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN03976060	SRS1093988	2015-10-23	2015-09-29	ESC_CA2817AA	Assembled	74.4	128728	5447922	Escherichia coli / Shigella;99.31%	317	8268	ESC_FA5562AA_AS	2.2
ESC_CA2869AA	PNUSAE001494	SRR2567911;ILLUMINA;Paired;;SRX1309273;NEW			Age: 10-19; stool					North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN04146691	SRS1102481	2015-10-23	2015-10-06	ESC_CA2869AA	Assembled	148.24	160833	5459719	Escherichia coli / Shigella;97.98%	277	6141	ESC_FA5631AA_AS	2.2
ESC_CA2905AA	PNUSAE000619	SRR2550385;ILLUMINA;Paired;;SRX1301570;NEW			Age: 10-19; stool					North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN03783305	SRS1097806	2015-10-23	2015-10-02	ESC_CA2905AA	Assembled	252.33	132151	5415789	Escherichia coli / Shigella;97.57%	372	9051	ESC_FA5668AA_AS	2.2
ESC_CA2909AA	PNUSAE000801	SRR2550381;ILLUMINA;Paired;;SRX1301566;NEW			Age: 20-29; stool					North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN03785432	SRS1097804	2015-10-23	2015-10-02	ESC_CA2909AA	Assembled	106.99	155884	5295522	Escherichia coli / Shigella;98.43%	292	5311	ESC_FA5673AA_AS	2.2
ESC_CA2923AA	PNUSAE000810	SRR2550274;ILLUMINA;Paired;;SRX1301521;NEW			Age: 10-19; stool					North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN03783307	SRS1097755	2015-10-23	2015-10-02	ESC_CA2923AA	Assembled	115.36	217305	5273352	Escherichia coli / Shigella;99.14%	242	8924	ESC_FA5686AA_AS	2.2
ESC_CA2940AA	PNUSAE001434	SRR2550032;ILLUMINA;Paired;;SRX1301453;NEW			Age: 40-49; stool					North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN04117135	SRS1097727	2015-10-23	2015-10-02	ESC_CA2940AA	Assembled	53.72	136763	5380307	Escherichia coli / Shigella;99.3%	282	13007	ESC_FA5702AA_AS	2.2
ESC_CA2944AA	PNUSAE001428	SRR2550028;ILLUMINA;Paired;;SRX1301448;NEW			Age: 60-69; stool					North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN04117131	SRS1097722	2015-10-23	2015-10-02	ESC_CA2944AA	Assembled	44.49	138086	5523505	Escherichia coli / Shigella;99.29%	296	15334	ESC_FA5708AA_AS	2.2
ESC_CA3073AA	PNUSAE000872	SRR2481290;ILLUMINA;Paired;;SRX1272528;NEW			Age: 5-9; stool					North America	United States							EDLB-CDC	Escherichia coli								PRJNA218110	SRP046387		SAMN03801286	SRS1079617	2015-10-23	2015-09-21	ESC_CA3073AA	Assembled	153.45	168012	5313543	Escherichia coli / Shigella;98.83%	274	7747	ESC_FA5837AA_AS	2.2
ESC_CA3110AA	PNUSAE000897	SRR2481246;ILLUMINA;Paired;;SRX1272484;NEW			Age: 10-19; stool					North America	United States							EDLB-CDC	Escherichia coli								PRJNA218110	SRP046387		SAMN03799827	SRS1079576	2015-10-23	2015-09-21	ESC_CA3110AA	Assembled	64.66	127467	5397256	Escherichia coli / Shigella;99.6%	269	16096	ESC_FA5874AA_AS	2.2
ESC_CA3118AA	PNUSAE000889	SRR2481238;ILLUMINA;Paired;;SRX1272475;NEW			Age: 10-19; stool					North America	United States							EDLB-CDC	Escherichia coli								PRJNA218110	SRP046387		SAMN03838112	SRS1079573	2015-10-23	2015-09-21	ESC_CA3118AA	Assembled	80.93	148311	5407648	Escherichia coli / Shigella;98.42%	324	8625	ESC_FA5882AA_AS	2.2
ESC_CA3250AA	PNUSAE001425	SRR2480639;ILLUMINA;Paired;;SRX1272275;NEW			Age: 60-69; stool					North America	United States							EDLB-CDC	Escherichia coli								PRJNA218110	SRP046387		SAMN04099855	SRS1079365	2015-10-23	2015-09-21	ESC_CA3250AA	Assembled	50.45	157551	5392509	Escherichia coli / Shigella;99.45%	405	32717	ESC_FA6014AA_AS	2.2
ESC_CA3251AA	PNUSAE001424	SRR2480638;ILLUMINA;Paired;;SRX1272274;NEW			Age: 60-69; stool					North America	United States							EDLB-CDC	Escherichia coli								PRJNA218110	SRP046387		SAMN04099854	SRS1079366	2015-10-23	2015-09-21	ESC_CA3251AA	Assembled	97.22	167677	5320350	Escherichia coli / Shigella;98.91%	293	6893	ESC_FA6013AA_AS	2.2
ESC_CA3340AA	PNUSAE001285	SRR2415892;ILLUMINA;Paired;;SRX1248158;NEW			Age: 5-9; stool					North America	United States							EDLB-CDC	Escherichia coli								PRJNA218110	SRP046387		SAMN04007131	SRS1070513	2015-10-23	2015-09-15	ESC_CA3340AA	Assembled	92.02	128724	5510790	Escherichia coli / Shigella;97.82%	295	11285	ESC_FA4696AA_AS	2.2
ESC_CA3342AA	PNUSAE001283	SRR2415890;ILLUMINA;Paired;;SRX1248156;NEW			Age: 10-19; stool					North America	United States							EDLB-CDC	Escherichia coli								PRJNA218110	SRP046387		SAMN04028175	SRS1070509	2015-10-23	2015-09-15	ESC_CA3342AA	Assembled	89.95	140738	5318465	Escherichia coli / Shigella;99.03%	225	6911	ESC_FA4700AA_AS	2.2
ESC_CA3354AA	PNUSAE001342	SRR2415861;ILLUMINA;Paired;;SRX1248144;NEW			Age: 0-4; stool					North America	United States							EDLB-CDC	Escherichia coli								PRJNA218110	SRP046387		SAMN04019617	SRS1070495	2015-10-23	2015-09-15	ESC_CA3354AA	Assembled	105.45	128729	5593585	Escherichia coli / Shigella;98.04%	401	10424	ESC_FA4712AA_AS	2.2
ESC_CA3356AA	PNUSAE001340	SRR2415859;ILLUMINA;Paired;;SRX1248142;NEW			Age: 0-4; stool					North America	United States							EDLB-CDC	Escherichia coli								PRJNA218110	SRP046387		SAMN04019615	SRS1070497	2015-10-23	2015-09-15	ESC_CA3356AA	Assembled	166.67	128729	5699016	Escherichia coli / Shigella;98.61%	392	9400	ESC_FA4714AA_AS	2.2
ESC_CA3357AA	PNUSAE001339	SRR2415858;ILLUMINA;Paired;;SRX1248141;NEW			Age: 0-4; stool					North America	United States							EDLB-CDC	Escherichia coli								PRJNA218110	SRP046387		SAMN04019614	SRS1070492	2015-10-23	2015-09-15	ESC_CA3357AA	Assembled	160.13	114148	5606161	Escherichia coli / Shigella;98.32%	393	11402	ESC_FA4715AA_AS	2.2
ESC_CA3360AA	PNUSAE001336	SRR2415855;ILLUMINA;Paired;;SRX1248138;NEW			Age: 5-9; stool					North America	United States							EDLB-CDC	Escherichia coli								PRJNA218110	SRP046387		SAMN04053996	SRS1070489	2015-10-23	2015-09-15	ESC_CA3360AA	Assembled	70.33	122283	5462885	Escherichia coli / Shigella;98.17%	288	12885	ESC_FA4718AA_AS	2.2
ESC_CA3376AA	PNUSAE001318	SRR2415838;ILLUMINA;Paired;;SRX1248121;NEW			Age: 0-4; stool					North America	United States							EDLB-CDC	Escherichia coli								PRJNA218110	SRP046387		SAMN04027261	SRS1070474	2015-10-23	2015-09-15	ESC_CA3376AA	Assembled	35	67506	5379817	Escherichia coli / Shigella;99.7%	348	39948	ESC_FA4735AA_AS	2.2
ESC_CA3402AA	PNUSAE001375	SRR2415810;ILLUMINA;Paired;;SRX1248093;NEW			Age: 50-59; stool					North America	United States							EDLB-CDC	Escherichia coli								PRJNA218110	SRP046387		SAMN04075845	SRS1070446	2015-10-23	2015-09-15	ESC_CA3402AA	Assembled	46.57	155705	5351690	Escherichia coli / Shigella;99.09%	229	18915	ESC_FA4760AA_AS	2.2
ESC_CA3407AA	PNUSAE001370	SRR2415805;ILLUMINA;Paired;;SRX1248088;NEW			Age: 10-19; stool					North America	United States							EDLB-CDC	Escherichia coli								PRJNA218110	SRP046387		SAMN04045507	SRS1070444	2015-10-23	2015-09-15	ESC_CA3407AA	Assembled	63.4	128723	5486066	Escherichia coli / Shigella;98.53%	294	13816	ESC_FA4765AA_AS	2.2
ESC_CA3465AA	PNUSAE001216	SRR2155444;ILLUMINA;Paired;;SRX1142450;NEW			Age: 20-29; stool					North America	United States							EDLB-CDC	Escherichia coli								PRJNA218110	SRP046387		SAMN03976009	SRS1028461	2015-10-23	2015-08-11	ESC_CA3465AA	Assembled	42.4	107082	5308474	Escherichia coli / Shigella;99.58%	249	28691	ESC_FA4825AA_AS	2.2
ESC_CA3467AA	PNUSAE001192	SRR2155442;ILLUMINA;Paired;;SRX1142448;NEW								North America	United States							EDLB-CDC	Escherichia coli								PRJNA218110	SRP046387		SAMN03968904	SRS1028458	2015-10-23	2015-08-11	ESC_CA3467AA	Assembled	78.87	88335	5310822	Escherichia coli / Shigella;98.65%	324	26452	ESC_FA4824AA_AS	2.2
ESC_CA3498AA	FSIS1504619	SRR2826835;ILLUMINA;Paired;500;SRX1386649;NEW	Livestock	Bovine	animal-cattle-beef cow	2015				North America	United States	Nebraska						United States Department of Agriculture, Food Safety and Inspection Service	Escherichia coli		O145						PRJNA268206	SRP050539		SAMN04208149	SRS1135477	2015-10-23	2015-10-27	ESC_CA3498AA	Assembled	93.69	167660	5361296	Escherichia coli / Shigella;98.89%	289	9534	ESC_FA6063AA_AS	2.2
ESC_CA3992AA	TX-ACB1500502	SRR2911013;ILLUMINA;Paired;500;SRX1422982;NEW	Human	Human	clinical/research| human; Homo sapiens; stool	2015				North America	United States	Texas						CFSAN	Escherichia coli		O145: H28					Huang 2021 PubMed34119176	PRJNA284275	SRP061878		SAMN04148284	SRS1155418	2015-11-07	2015-01-01	ESC_CA3992AA	Assembled	122.17	44045	5552815	Escherichia coli / Shigella;99.29%	455	25594	ESC_FA7017AA_AS	2.2
ESC_CA4194AA	PNUSAE001606	SRR2990071;ILLUMINA;Paired;;SRX1478490;SRA			Age: 70-79; stool					North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN04161359	SRS1204283	2015-12-12	2015-12-11	ESC_CA4194AA	Assembled	54	138086	5464693	Escherichia coli / Shigella;98.76%	285	13838	ESC_FA7623AA_AS	3.32
ESC_CA4234AA	PNUSAE001624	SRR2982238;ILLUMINA;Paired;;SRX1471562;SRA			Age: 5-9; stool					North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN04221172	SRS1197450	2015-12-12	2015-12-08	ESC_CA4234AA	Assembled	66	137834	5418311	Escherichia coli / Shigella;98.46%	312	9214	ESC_FA7662AA_AS	3.32
ESC_CA4291AA	PNUSAE001714	SRR2982178;ILLUMINA;Paired;;SRX1471500;SRA			Age: 0-4; stool					North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN04287220	SRS1197390	2015-12-12	2015-12-08	ESC_CA4291AA	Assembled	85	167660	5350937	Escherichia coli / Shigella;99.1%	262	8377	ESC_FA7719AA_AS	3.32
ESC_CA4304AA	PNUSAE001746	SRR2982153;ILLUMINA;Paired;;SRX1471477;SRA			Age: 0-4; stool					North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN04287227	SRS1197374	2015-12-12	2015-12-08	ESC_CA4304AA	Assembled	45	155929	5338220	Escherichia coli / Shigella;99.03%	254	16382	ESC_FA7732AA_AS	3.32
ESC_CA4340AA	PNUSAE001817	SRR2982113;ILLUMINA;Paired;;SRX1471435;SRA								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN04321305	SRS1197329	2015-12-12	2015-12-08	ESC_CA4340AA	Assembled	87	47317	5294271	Escherichia coli / Shigella;97.92%	372	28996	ESC_FA7769AA_AS	3.32
ESC_CA5252AA	FSIS1605419	SRR3106215;ILLUMINA;Paired;500;SRX1534643;SRA	Livestock	Bovine	Animal-Calf-Bob Veal	2015				North America	United States	California						United States Department of Agriculture, Food Safety and Inspection Service	Escherichia coli		O145						PRJNA268206	SRP050539		SAMN04421070	SRS1251652	2016-01-19	2016-01-19	ESC_CA5252AA	Assembled	114	137944	5628874	Escherichia coli / Shigella;99.24%	331	11275	ESC_FA9845AA_AS	3.32
ESC_CA5253AA	FSIS1505314	SRR3106214;ILLUMINA;Paired;500;SRX1534642;SRA	Livestock	Bovine	animal-cattle-beef cow	2015				North America	United States	Texas						United States Department of Agriculture, Food Safety and Inspection Service	Escherichia coli		O145						PRJNA268206	SRP050539		SAMN04421068	SRS1251654	2016-01-19	2016-01-19	ESC_CA5253AA	Assembled	111	163539	5366119	Escherichia coli / Shigella;97.12%	260	10722	ESC_FA9846AA_AS	3.32
ESC_CA5254AA	FSIS1605420	SRR3106213;ILLUMINA;Paired;500;SRX1534641;SRA	Livestock	Bovine	Animal-Calf-Bob Veal	2015				North America	United States	California						United States Department of Agriculture, Food Safety and Inspection Service	Escherichia coli		O145						PRJNA268206	SRP050539		SAMN04421071	SRS1251653	2016-01-19	2016-01-19	ESC_CA5254AA	Assembled	114	125989	5640197	Escherichia coli / Shigella;99.27%	345	12182	ESC_FA9847AA_AS	3.32
ESC_CA5540AA	PNUSAE001520	SRR3113894;ILLUMINA;Paired;;SRX1541921;SRA			Age: 20-29; stool					North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN04161344	SRS1258446	2016-01-23	2016-01-22	ESC_CA5540AA	Assembled	54	116172	5401123	Escherichia coli / Shigella;99.25%	317	29702	ESC_GA0134AA_AS	3.32
ESC_CA5576AA	PNUSAE001900	SRR3113814;ILLUMINA;Paired;;SRX1541848;SRA			Age: 20-29; stool					North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN04396108	SRS1258363	2016-01-23	2016-01-22	ESC_CA5576AA	Assembled	97.65	116363	5346955	Escherichia coli / Shigella;97.23%	311	13405	ESC_GA0170AA_AS	3.32
ESC_CA5829AA	MOD1-EC2002	SRR3124089;ILLUMINA;Paired;500;SRX1547024;SRA	Human	Human	clinical/research| human; Homo sapiens	2004				North America	United States	Connecticut						FDA Center for Food Safety and Applied Nutrition	Escherichia coli		O145:H28						PRJNA230969	SRP058582		SAMN04256127	SRS1263853	2016-02-01	2015-01-01	ESC_CA5829AA	Assembled	139	167660	5323264	Escherichia coli / Shigella;97.6%	313	7295	ESC_GA0429AA_AS	3.32
ESC_CA5871AA	PNUSAE001969	SRR3146308;ILLUMINA;Paired;;SRX1562055;SRA			Age: 20-29; stool					North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN04450432	SRS1276686	2016-02-05	2016-02-04	ESC_CA5871AA	Assembled	36	140104	5257245	Escherichia coli / Shigella;100.0%	163	11069	ESC_GA0483AA_AS	3.32
ESC_CA5874AA	PNUSAE001966	SRR3146305;ILLUMINA;Paired;;SRX1562052;SRA			Age: 10-19; stool					North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN04450429	SRS1276674	2016-02-05	2016-02-04	ESC_CA5874AA	Assembled	48	92759	5311920	Escherichia coli / Shigella;99.62%	301	20582	ESC_GA0486AA_AS	3.32
ESC_CA5884AA	PNUSAE002144	SRR3146231;ILLUMINA;Paired;;SRX1561978;SRA			Age: 30-39; stool					North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN04435565	SRS1276614	2016-02-05	2016-02-04	ESC_CA5884AA	Assembled	81	137945	5569392	Escherichia coli / Shigella;97.14%	294	11535	ESC_GA0496AA_AS	3.32
ESC_CA5901AA	PNUSAE002018	SRR3146212;ILLUMINA;Paired;;SRX1561961;SRA			Age: 10-19; stool					North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN04448349	SRS1276591	2016-02-05	2016-02-04	ESC_CA5901AA	Assembled	88	109636	5347858	Escherichia coli / Shigella;99.31%	338	28558	ESC_GA0513AA_AS	3.32
ESC_CA6063AA	IEH-NGS-ECO-00224	SRR3146558;ILLUMINA;Paired;500;SRX1562252;SRA,SRR3151814;ILLUMINA;Paired;500;SRX1564850;SRA	Environment	Environment	environmental; environmental	2015	3	4		North America	United States	Washington						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA230969	SRP058582		SAMN04429933	SRS1276873	2016-02-05	2015-01-01	ESC_CA6063AA	Assembled	69	156853	5378055	Escherichia coli / Shigella;98.52%	245	11328	ESC_GA0677AA_AS	3.32
ESC_CA6640AA	N35	ERR436170;ILLUMINA;Paired;314;ERX402833;SRA								Oceania	Australia							BRAEMBL	Escherichia coli								PRJEB5529	ERP004948		SAMEA2376929	ERS407542	2016-02-15	2016-02-15	ESC_CA6640AA	Assembled	550	138521	5306750	Escherichia coli / Shigella;98.59%	329	5354	ESC_GA1274AA_AS	3.32
