Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Simple Disease	Comment	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Status	Coverage	N50	Length	Species	Contig Number(>=200 bp)	Low Quality Bases	Version	Assembly barcode
ESC_ZA6309AA	M84253_1	SRR19561565;ILLUMINA;Paired;;SRX15613463;SRA	Human	Human	Homo sapiens; Rectal swab	2018	4				Australia	Queensland						University of Queensland	Escherichia coli								PRJNA797179	SRP355865		SAMN28669113	SRS13314198	2022-06-10	2022-06-07	ESC_ZA6309AA	Assembled	134	92757	4861278	Escherichia coli / Shigella;97.65%	160	43981	4.1	ESC_DC4491AA_AS
ESC_ZA6319AA	M82654	SRR19561576;ILLUMINA;Paired;;SRX15613450;SRA	Human	Human	Homo sapiens; urine	2018	3				Australia	Queensland						University of Queensland	Escherichia coli								PRJNA797179	SRP355865		SAMN28669028	SRS13314184	2022-06-10	2022-06-07	ESC_ZA6319AA	Assembled	223	109939	4867633	Escherichia coli / Shigella;92.49%	160	89509	4.1	ESC_DC4501AA_AS
ESC_ZA6338AA	M84466	SRR19561176;ILLUMINA;Paired;;SRX15613396;SRA	Human	Human	Homo sapiens; Rectal swab	2018	5				Australia	Queensland						University of Queensland	Escherichia coli								PRJNA797179	SRP355865		SAMN28669138	SRS13314131	2022-06-10	2022-06-07	ESC_ZA6338AA	Assembled	98	110662	4776063	Escherichia coli / Shigella;92.31%	136	78620	4.1	ESC_DC4520AA_AS
ESC_ZA6356AA	M82241	SRR19561210;ILLUMINA;Paired;;SRX15613364;SRA	Human	Human	Homo sapiens; blood	2018	3				Australia	Queensland						University of Queensland	Escherichia coli								PRJNA797179	SRP355865		SAMN28668996	SRS13314099	2022-06-10	2022-06-07	ESC_ZA6356AA	Assembled	69	28350	5222913	Escherichia coli / Shigella;97.86%	416	91179	4.1	ESC_DC4538AA_AS
ESC_ZA6455AA	M00368_2	SRR19561049;ILLUMINA;Paired;;SRX15613073;SRA	Human	Human	Homo sapiens; urine	2020	1				Australia	Queensland						University of Queensland	Escherichia coli								PRJNA797179	SRP355865		SAMN28668274	SRS13313808	2022-06-10	2022-06-07	ESC_ZA6455AA	Assembled	77	36088	4710386	Escherichia coli / Shigella;98.29%	290	37277	4.1	ESC_DC4679AA_AS
ESC_ZA6468AA	M00965_1_R	SRR19561081;ILLUMINA;Paired;;SRX15613041;SRA	Human	Human	Homo sapiens; urine	2020	1				Australia	Queensland						University of Queensland	Escherichia coli								PRJNA797179	SRP355865		SAMN28668344	SRS13313776	2022-06-10	2022-06-07	ESC_ZA6468AA	Assembled	293	97827	4695414	Escherichia coli / Shigella;97.72%	105	41902	4.1	ESC_DC4692AA_AS
ESC_ZA9137AA	ST10 ONT:H32	SRR18286866;ILLUMINA;Paired;;SRX14424637;SRA	Wild Animal	ND/Others	Fecal swab	2019	1			Oceania	Australia	South Australia				-34.91545	138.607578	Macquarie University	Escherichia coli		Ont:H32						PRJNA814458	SRP363324		SAMN26553891	SRS12233614	2022-06-11	2022-04-01	ESC_ZA9137AA	Assembled	94	143313	4802665	Escherichia coli / Shigella;92.02%	126	15959	4.1	ESC_DC7812AA_AS
ESC_CB0204AA	AUSMDU00009732	SRR21883699;ILLUMINA;Paired;;SRX17870708;SRA	Human	Human	Homo sapiens	2017				Oceania	Australia	Victoria						Microbiological Diagnostic Unit Public Health Laboratory	Escherichia coli		O157:H7						PRJNA857526	SRP390960		SAMN31262658	SRS15388945	2022-10-19	2022-10-18	ESC_CB0204AA	Assembled	117	114060	5200002	Escherichia coli / Shigella;86.4%	181	122068	4.1	ESC_GC1967AA_AS
ESC_FB7042AA	9421-30PC	SRR24962321;ILLUMINA;Paired;;SRX20720369;SRA	Human	Human	Homo sapiens; Blood; blood	2021				Oceania	Australia							University of Queensland	Escherichia coli								PRJNA982891	SRP444682		SAMN35767257	SRS18011806	2023-06-28	2023-06-19	ESC_FB7042AA	Assembled	121.7	125911	4811554	Escherichia coli / Shigella;99.13%	106	860	5.1	ESC_KC1949AA_AS
ESC_HB3789AA	19EQU_287	SRR26342652;ILLUMINA;Paired;;SRX22050348;SRA	Livestock	Equine	horse	2021				Oceania	Australia							University of Adelaide	Escherichia coli								PRJNA1026663	SRP465517		SAMN37755847	SRS19120955	2023-10-12	2023-10-11	ESC_HB3789AA	Assembled	37.5	95210	4981794	Escherichia coli / Shigella;98.24%	138	2338	5.1	ESC_LC8833AA_AS
ESC_HB3797AA	19EQU_245	SRR26342660;ILLUMINA;Paired;;SRX22050340;SRA	Livestock	Equine	horse	2021				Oceania	Australia							University of Adelaide	Escherichia coli								PRJNA1026663	SRP465517		SAMN37755840	SRS19120946	2023-10-12	2023-10-11	ESC_HB3797AA	Assembled	52.2	93251	5478208	Escherichia coli / Shigella;99.51%	360	6152	5.1	ESC_LC8841AA_AS
ESC_HB3802AA	19EQU_207	SRR26342665;ILLUMINA;Paired;;SRX22050335;SRA	Livestock	Equine	horse	2021				Oceania	Australia							University of Adelaide	Escherichia coli								PRJNA1026663	SRP465517		SAMN37755835	SRS19120942	2023-10-12	2023-10-11	ESC_HB3802AA	Assembled	35.2	146479	5328249	Escherichia coli / Shigella;95.92%	146	3473	5.1	ESC_LC8846AA_AS
ESC_HB3803AA	19EQU_206	SRR26342666;ILLUMINA;Paired;;SRX22050334;SRA	Livestock	Equine	horse	2021				Oceania	Australia							University of Adelaide	Escherichia coli								PRJNA1026663	SRP465517		SAMN37755834	SRS19120941	2023-10-12	2023-10-11	ESC_HB3803AA	Assembled	37.2	194505	5328056	Escherichia coli / Shigella;96.18%	153	3222	5.1	ESC_LC8847AA_AS
