Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Simple Disease	Comment	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Status	Coverage	N50	Length	Species	Contig Number(>=200 bp)	Low Quality Bases	Assembly barcode	Version
ESC_DA6821AA	REL10410	SRR2584685;ILLUMINA;Paired;;SRX1317218;SRA																The University of Texas at Austin	Escherichia coli								PRJNA295606	SRP064605		SAMN04096203	SRS1108121	2016-07-01	2016-01-14	ESC_DA6821AA	Assembled	111	118844	4501778	Escherichia coli / Shigella;100.0%	80	1986	ESC_HA4461AA_AS	3.41
ESC_DA6822AA	REL8602B	SRR2584684;ILLUMINA;Paired;;SRX1317217;SRA																The University of Texas at Austin	Escherichia coli								PRJNA295606	SRP064605		SAMN04096202	SRS1108122	2016-07-01	2016-01-14	ESC_DA6822AA	Assembled	130	119051	4545679	Escherichia coli / Shigella;100.0%	100	3150	ESC_HA4460AA_AS	3.41
ESC_DA6823AA	REL8602A	SRR2584683;ILLUMINA;Paired;;SRX1317216;SRA																The University of Texas at Austin	Escherichia coli								PRJNA295606	SRP064605		SAMN04096201	SRS1108123	2016-07-01	2016-01-14	ESC_DA6823AA	Assembled	77	131538	4537448	Escherichia coli / Shigella;100.0%	80	2353	ESC_HA4459AA_AS	3.41
ESC_DA6824AA	REL7185B	SRR2584682;ILLUMINA;Paired;;SRX1317215;SRA,SRR2588790;ILLUMINA;Paired;;SRX1317215;SRA																The University of Texas at Austin	Escherichia coli								PRJNA295606	SRP064605		SAMN04096200	SRS1108125	2016-07-01	2016-01-14	ESC_DA6824AA	Assembled	67	118563	4539555	Escherichia coli / Shigella;100.0%	88	3096	ESC_HA4457AA_AS	3.41
ESC_DA6825AA	REL7185A	SRR2584681;ILLUMINA;Paired;;SRX1317214;SRA																The University of Texas at Austin	Escherichia coli								PRJNA295606	SRP064605		SAMN04096199	SRS1108126	2016-07-01	2016-01-14	ESC_DA6825AA	Assembled	56	116246	4531494	Escherichia coli / Shigella;100.0%	79	2973	ESC_HA4456AA_AS	3.41
ESC_DA6826AA	REL4532B	SRR2591037;ILLUMINA;Paired;;SRX1317213;SRA,SRR2584680;ILLUMINA;Paired;;SRX1317213;SRA																The University of Texas at Austin	Escherichia coli								PRJNA295606	SRP064605		SAMN04096198	SRS1108124	2016-07-01	2016-01-14	ESC_DA6826AA	Assembled	70	118836	4534969	Escherichia coli / Shigella;100.0%	85	2707	ESC_HA4455AA_AS	3.41
ESC_DA6827AA	REL4532A	SRR2591036;ILLUMINA;Paired;;SRX1317212;SRA,SRR2584679;ILLUMINA;Paired;;SRX1317212;SRA																The University of Texas at Austin	Escherichia coli								PRJNA295606	SRP064605		SAMN04096197	SRS1108112	2016-07-01	2016-01-14	ESC_DA6827AA	Assembled	44	116245	4510183	Escherichia coli / Shigella;100.0%	86	4945	ESC_HA4454AA_AS	3.41
ESC_DA6828AA	REL2175B	SRR2588757;ILLUMINA;Paired;;SRX1317211;SRA,SRR2584678;ILLUMINA;Paired;;SRX1317211;SRA																The University of Texas at Austin	Escherichia coli								PRJNA295606	SRP064605		SAMN04096196	SRS1108113	2016-07-01	2016-01-14	ESC_DA6828AA	Assembled	64	193460	4574443	Escherichia coli / Shigella;100.0%	69	2689	ESC_HA4452AA_AS	3.41
ESC_DA6829AA	REL2175A	SRR2584677;ILLUMINA;Paired;;SRX1317210;SRA																The University of Texas at Austin	Escherichia coli								PRJNA295606	SRP064605		SAMN04096195	SRS1108114	2016-07-01	2016-01-14	ESC_DA6829AA	Assembled	69	161748	4572804	Escherichia coli / Shigella;100.0%	78	3184	ESC_HA4450AA_AS	3.41
ESC_DA6839AA	REL11343	SRR2584666;ILLUMINA;Paired;;SRX1317200;SRA,SRR2588645;ILLUMINA;Paired;;SRX1317200;SRA																The University of Texas at Austin	Escherichia coli								PRJNA295606	SRP064605		SAMN04096186	SRS1108106	2016-07-01	2016-01-14	ESC_DA6839AA	Assembled	124	105337	4448716	Escherichia coli / Shigella;100.0%	99	1137	ESC_HA4432AA_AS	3.41
ESC_DA6861AA	REL11393	SRR2584534;ILLUMINA;Paired;;SRX1317149;SRA																The University of Texas at Austin	Escherichia coli								PRJNA295606	SRP064605		SAMN04096166	SRS1108067	2016-07-01	2016-01-14	ESC_DA6861AA	Assembled	69	59881	4411349	Escherichia coli / Shigella;100.0%	128	2153	ESC_HA4429AA_AS	3.41
ESC_DA6884AA	REL11390	SRR2588236;ILLUMINA;Paired;;SRX1317101;SRA,SRR2584406;ILLUMINA;Paired;;SRX1317101;SRA																The University of Texas at Austin	Escherichia coli								PRJNA295606	SRP064605		SAMN04096145	SRS1108047	2016-07-01	2016-01-14	ESC_DA6884AA	Assembled	75	99795	4524744	Escherichia coli / Shigella;100.0%	111	3456	ESC_HA4425AA_AS	3.41
ESC_DA7809AA	D21_Pk-sc-2273676	ERR948850;ILLUMINA;Paired;350;ERX1027835;SRA																The Wellcome Trust Sanger Institute	Escherichia coli								PRJEB2655	ERP000871		SAMEA3340178	ERS701671	2016-07-01	2015-07-01	ESC_DA7809AA	Assembled	60	130669	4940730	Escherichia coli / Shigella;96.8%	126	4289	ESC_HA3807AA_AS	3.41
ESC_DA9039AA	BCW_3095	SRR1815523;ILLUMINA;Paired;;SRX887895;SRA	ND	ND/Others	culture													UCD-100K	Escherichia coli								PRJNA203445	SRP022914		SAMN03358812	SRS854763	2016-07-01	2016-02-24	ESC_DA9039AA	Assembled	118	143202	4789277	Escherichia coli / Shigella;100.0%	108	1020	ESC_HA2255AA_AS	3.41
ESC_DA9898AA	BCW_4066	SRR1118509;ILLUMINA;Paired;250;SRX433451;SRA																UCD-100K	Escherichia coli		O15						PRJNA203445	SRP022914		SAMN02368849	SRS533622	2016-07-01	2015-07-23	ESC_DA9898AA	Assembled	152	94844	4467185	Escherichia coli / Shigella;100.0%	128	1523	ESC_HA1755AA_AS	3.41
ESC_EA0137AA	KPM404	SRR941833;ILLUMINA;Paired;;SRX326828;SRA																RESEARCH CENTER BORSTEL	Escherichia coli								PRJNA212553	SRP028117		SAMN02260226	SRS463255	2016-07-01	2014-07-18	ESC_EA0137AA	Assembled	227	127521	4496557	Escherichia coli / Shigella;98.53%	85	3804	ESC_HA1676AA_AS	3.41
ESC_EA2093AA	MOD1-EC6737	SRR3975541;ILLUMINA;Paired;500;SRX1984854;SRA	Human	Human	clinical/research| human; Homo sapiens; intestine	1994	2	10		Africa	Zambia							FDA Center for Food Safety and Applied Nutrition	Escherichia coli		O21						PRJNA230969	SRP058582		SAMN04992568	SRS1590115	2016-07-29	2015-01-01	ESC_EA2093AA	Assembled	119	105663	4800412	Escherichia coli / Shigella;97.55%	168	3368	ESC_HA8034AA_AS	3.51
ESC_EA2400AA	MOD1-EC5838	SRR3987494;ILLUMINA;Paired;300;SRX1988686;SRA	Poultry	Poultry	intestine	1984	8	3		North America	United States	Montana						FDA Center for Food Safety and Applied Nutrition	Escherichia coli		O174:H16						PRJNA230969	SRP058582		SAMN05439380	SRS1592461	2016-07-29	2015-01-01	ESC_EA2400AA	Assembled	147	74692	5328642	Escherichia coli / Shigella;98.47%	256	2299	ESC_HA8158AA_AS	3.51
ESC_EA2529AA	MOD1-EC6051	SRR3988046;ILLUMINA;Paired;300;SRX1989453;SRA	Human	Human	feces	2010	6	30		Europe	Norway							FDA Center for Food Safety and Applied Nutrition	Escherichia coli		O5:H10						PRJNA230969	SRP058582		SAMN05439461	SRS1593190	2016-07-29	2015-01-01	ESC_EA2529AA	Assembled	230	95227	4789332	Escherichia coli / Shigella;100.0%	181	3737	ESC_HA8542AA_AS	3.51
ESC_EA2676AA	MOD1-EC6000	SRR3987866;ILLUMINA;Paired;300;SRX1989174;SRA	Companion Animal	Canine	Colon	2010	2	26		North America	United States	New York		New York				FDA Center for Food Safety and Applied Nutrition	Escherichia coli		O7:H40						PRJNA230969	SRP058582		SAMN05439427	SRS1592922	2016-07-29	2015-01-01	ESC_EA2676AA	Assembled	74	130120	4776373	Escherichia coli / Shigella;95.07%	104	3809	ESC_HA8395AA_AS	3.51
ESC_EA2752AA	MOD1-EC5662	SRR3987674;ILLUMINA;Paired;500;SRX1989003;SRA	Poultry	Avian	veterinary clinical/research| chicken; Gallus gallus; chicken feces (Gallus gallus)	1980	7	18		North America	United States	Colorado						FDA Center for Food Safety and Applied Nutrition	Escherichia coli		O21:H15						PRJNA230969	SRP058582		SAMN05452861	SRS1592757	2016-07-31	2015-01-01	ESC_EA2752AA	Assembled	115	85393	5803359	Escherichia coli / Shigella;95.54%	436	9664	ESC_HA8319AA_AS	3.51
ESC_EA3053AA	MOD1-EC5767	SRR3993839;ILLUMINA;Paired;300;SRX1994845;SRA	Poultry	Poultry	chicken; Gallus gallus domesticus; liver (Gallus gallus domesticus)	1982	8	28		North America	United States	Delaware						FDA Center for Food Safety and Applied Nutrition	Escherichia coli		O5:H10						PRJNA230969	SRP058582		SAMN05468026	SRS1597419	2016-08-03	2015-01-01	ESC_EA3053AA	Assembled	92	57692	4729602	Escherichia coli / Shigella;100.0%	176	4427	ESC_HA9051AA_AS	3.51
ESC_EA3528AA	DHQP1401548	SRR4017905;ILLUMINA;Paired;;SRX2011687;SRA	Human	Human	Homo sapiens; urine	2014	5	6		North America	United States							CDC Division of Healthcare Quality Promotion	Escherichia coli								PRJNA288601	SRP074197		SAMN05170229	SRS1609029	2016-08-11	2016-08-04	ESC_EA3528AA	Assembled	97	117991	4856454	Escherichia coli / Shigella;91.22%	133	3430	ESC_HA9320AA_AS	3.51
ESC_EA4699AA	24.16-R4	SRR4067499;ILLUMINA;Paired;;SRX2054703;SRA	Human	Human	Homo sapiens; feces	2013				Oceania	Australia	New South Wales		Sydney				University of Melbourne	Escherichia coli								PRJNA335932	SRP082992		SAMN05567323	SRS1646775	2016-09-02	2016-09-01	ESC_EA4699AA	Assembled	26	76944	4834689	Escherichia coli / Shigella;98.99%	120	17641	ESC_IA0808AA_AS	3.51
ESC_EA5954AA	MOD1-EC3723	SRR4259070;ILLUMINA;Paired;300;SRX2175977;SRA	Livestock	Swine	veterinary clinical/research| pig; feces market swine (Sus scrofa)	2014	2	11		North America	United States	Wisconsin						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA230969	SRP058582		SAMN05596763	SRS1703271	2016-09-20	2015-01-01	ESC_EA5954AA	Assembled	552	88521	4859970	Escherichia coli / Shigella;96.73%	163	1846	ESC_IA2197AA_AS	3.51
ESC_EA6526AA	28634030-fa7c-11e5-aecb-3c4a9275d6c8	ERR1681878;ILLUMINA;Paired;489;ERX1751495;SRA,ERR1609473;ILLUMINA;Paired;490;ERX1680049;SRA,ERR1623618;ILLUMINA;Paired;490;ERX1693983;SRA																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3981212	ERS1152322	2016-10-02	2016-09-30	ESC_EA6526AA	Assembled	32	104820	4771552	Escherichia coli / Shigella;93.68%	111	2204	ESC_IA6278AA_AS	3.51
ESC_EA6595AA	32240be0-fa7c-11e5-ae86-3c4a9275d6c8	ERR1609404;ILLUMINA;Paired;446;ERX1679980;SRA,ERR1681809;ILLUMINA;Paired;445;ERX1751426;SRA,ERR1623549;ILLUMINA;Paired;448;ERX1693914;SRA																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3981576	ERS1152686	2016-10-02	2016-09-30	ESC_EA6595AA	Assembled	59	109458	4689071	Escherichia coli / Shigella;98.91%	112	1633	ESC_IA7573AA_AS	3.51
ESC_EA6599AA	30f54fe0-fa7c-11e5-ae86-3c4a9275d6c8	ERR1681805;ILLUMINA;Paired;454;ERX1751422;SRA,ERR1623545;ILLUMINA;Paired;454;ERX1693910;SRA,ERR1609400;ILLUMINA;Paired;456;ERX1679976;SRA																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3981543	ERS1152653	2016-10-02	2016-09-30	ESC_EA6599AA	Assembled	59	110823	4687645	Escherichia coli / Shigella;98.87%	107	1318	ESC_IA7566AA_AS	3.51
ESC_EA6709AA	4c79d650-fa7c-11e5-b358-3c4a9275d6c8	ERR1609290;ILLUMINA;Paired;462;ERX1679866;SRA,ERR1681695;ILLUMINA;Paired;461;ERX1751312;SRA,ERR1623435;ILLUMINA;Paired;462;ERX1693800;SRA																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3981745	ERS1152855	2016-10-02	2016-09-30	ESC_EA6709AA	Assembled	71	126223	4651351	Escherichia coli / Shigella;95.0%	97	1841	ESC_IA5900AA_AS	3.51
ESC_EA6725AA	4117ddc0-fa7c-11e5-b358-3c4a9275d6c8	ERR1609274;ILLUMINA;Paired;463;ERX1679850;SRA,ERR1623419;ILLUMINA;Paired;463;ERX1693784;SRA,ERR1681679;ILLUMINA;Paired;462;ERX1751296;SRA																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3981713	ERS1152823	2016-10-02	2016-09-30	ESC_EA6725AA	Assembled	72	130404	4638091	Escherichia coli / Shigella;92.0%	97	1801	ESC_IA5868AA_AS	3.51
ESC_EA6729AA	3e73bfd0-fa7c-11e5-b358-3c4a9275d6c8	ERR1623415;ILLUMINA;Paired;426;ERX1693780;SRA,ERR1609270;ILLUMINA;Paired;429;ERX1679846;SRA,ERR1681675;ILLUMINA;Paired;426;ERX1751292;SRA																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3981706	ERS1152816	2016-10-02	2016-09-30	ESC_EA6729AA	Assembled	66	126499	4594980	Escherichia coli / Shigella;93.98%	95	1958	ESC_IA7534AA_AS	3.51
ESC_EA6893AA	83cf5580-fa7c-11e5-ae86-3c4a9275d6c8	ERR1623251;ILLUMINA;Paired;461;ERX1693616;SRA																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3982288	ERS1153398	2016-10-02	2016-09-30	ESC_EA6893AA	Assembled	62	114516	4730370	Escherichia coli / Shigella;95.12%	112	2172	ESC_IA6567AA_AS	3.51
ESC_EA6957AA	72bdd3c0-fa7c-11e5-ae86-3c4a9275d6c8	ERR1623187;ILLUMINA;Paired;467;ERX1693552;SRA																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3981919	ERS1153029	2016-10-02	2016-09-30	ESC_EA6957AA	Assembled	56	106609	4653119	Escherichia coli / Shigella;98.78%	98	1812	ESC_IA6156AA_AS	3.51
ESC_EA7219AA	6bd1d2f0-fa7c-11e5-b5da-3c4a9275d6c8	ERR1622925;ILLUMINA;Paired;470;ERX1693290;SRA																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3981827	ERS1152937	2016-10-02	2016-09-30	ESC_EA7219AA	Assembled	59	110555	4693530	Escherichia coli / Shigella;90.52%	122	2018	ESC_IA4826AA_AS	3.51
ESC_EA7253AA	7cb566e0-fa7c-11e5-a43c-3c4a9275d6c8	ERR1622891;ILLUMINA;Paired;451;ERX1693256;SRA																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3982143	ERS1153253	2016-10-02	2016-09-30	ESC_EA7253AA	Assembled	69	127752	4671718	Escherichia coli / Shigella;83.51%	128	1778	ESC_IA4564AA_AS	3.51
ESC_EA7254AA	7c7c2e70-fa7c-11e5-a43c-3c4a9275d6c8	ERR1622890;ILLUMINA;Paired;452;ERX1693255;SRA																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3982138	ERS1153248	2016-10-02	2016-09-30	ESC_EA7254AA	Assembled	68	114895	4672960	Escherichia coli / Shigella;84.44%	128	1800	ESC_IA4815AA_AS	3.51
ESC_EA7255AA	7ab725e0-fa7c-11e5-a43c-3c4a9275d6c8	ERR1622889;ILLUMINA;Paired;437;ERX1693254;SRA																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3982101	ERS1153211	2016-10-02	2016-09-30	ESC_EA7255AA	Assembled	67	127402	4673200	Escherichia coli / Shigella;85.54%	138	2022	ESC_IA4814AA_AS	3.51
ESC_EA7415AA	68666d60-fa7c-11e5-aecb-3c4a9275d6c8	ERR1622729;ILLUMINA;Paired;464;ERX1693094;SRA																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3981801	ERS1152911	2016-10-02	2016-09-30	ESC_EA7415AA	Assembled	70	114293	5157794	Escherichia coli / Shigella;91.85%	171	2451	ESC_IA4402AA_AS	3.51
ESC_EA7416AA	680ed780-fa7c-11e5-aecb-3c4a9275d6c8	ERR1622728;ILLUMINA;Paired;446;ERX1693093;SRA																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3981800	ERS1152910	2016-10-02	2016-09-30	ESC_EA7416AA	Assembled	58	112208	4993233	Escherichia coli / Shigella;96.76%	171	2754	ESC_IA4401AA_AS	3.51
ESC_EA7418AA	3d2769b0-fa7c-11e5-a5c7-3c4a9275d6c8	ERR1622726;ILLUMINA;Paired;483;ERX1693091;SRA																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3981699	ERS1152809	2016-10-02	2016-09-30	ESC_EA7418AA	Assembled	61	117233	4991023	Escherichia coli / Shigella;97.34%	147	2485	ESC_IA4399AA_AS	3.51
ESC_EA7419AA	3ca82790-fa7c-11e5-a5c7-3c4a9275d6c8	ERR1622725;ILLUMINA;Paired;468;ERX1693090;SRA																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3981697	ERS1152807	2016-10-02	2016-09-30	ESC_EA7419AA	Assembled	62	114293	5156393	Escherichia coli / Shigella;92.78%	168	3417	ESC_IA4398AA_AS	3.51
ESC_EA7420AA	3c3f2c90-fa7c-11e5-a5c7-3c4a9275d6c8	ERR1622724;ILLUMINA;Paired;446;ERX1693089;SRA																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3981694	ERS1152804	2016-10-02	2016-09-30	ESC_EA7420AA	Assembled	69	119010	4992796	Escherichia coli / Shigella;97.54%	165	1726	ESC_IA4397AA_AS	3.51
ESC_EA7673AA	23855ee0-fa7c-11e5-850b-3c4a9275d6c8	ERR1622471;ILLUMINA;Paired;458;ERX1692836;SRA																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3981028	ERS1152138	2016-10-02	2016-09-30	ESC_EA7673AA	Assembled	68	128328	4519505	Escherichia coli / Shigella;100.0%	91	1393	ESC_IA4122AA_AS	3.51
ESC_EA7776AA	20432c30-fa7c-11e5-9ab9-3c4a9275d6c8	ERR1622368;ILLUMINA;Paired;452;ERX1692733;SRA																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3980903	ERS1152013	2016-10-02	2016-09-30	ESC_EA7776AA	Assembled	61	110862	5120747	Escherichia coli / Shigella;91.93%	165	2617	ESC_IA4011AA_AS	3.51
ESC_EA7879AA	17eec1c0-fa7c-11e5-b5da-3c4a9275d6c8	ERR1622265;ILLUMINA;Paired;459;ERX1692630;SRA																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3980605	ERS1151715	2016-10-02	2016-09-30	ESC_EA7879AA	Assembled	54	99524	5197646	Escherichia coli / Shigella;96.42%	222	3820	ESC_IA3877AA_AS	3.51
ESC_EA7885AA	16e84e40-fa7c-11e5-b5da-3c4a9275d6c8	ERR1622259;ILLUMINA;Paired;459;ERX1692624;SRA																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3980574	ERS1151684	2016-10-02	2016-09-30	ESC_EA7885AA	Assembled	73	105316	5051311	Escherichia coli / Shigella;95.79%	191	2832	ESC_IA3871AA_AS	3.51
ESC_EA8036AA	33433780-fa7c-11e5-a546-3c4a9275d6c8	ERR1622108;ILLUMINA;Paired;449;ERX1692473;SRA																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA3981604	ERS1152714	2016-10-02	2016-09-30	ESC_EA8036AA	Assembled	60	127159	4692260	Escherichia coli / Shigella;86.01%	145	1728	ESC_IA3709AA_AS	3.51
ESC_EA9161AA	SCK51-16	ERR1619195;ILLUMINA;Paired;375;ERX1689584;SRA	Human	Human	Homo sapiens					Europe	Netherlands							Amphia Hospital	Escherichia coli								PRJEB15226	ERP016935		SAMEA4429484	ERS1340933	2016-10-24	2016-10-18	ESC_EA9161AA	Assembled	50	89649	5371755	Escherichia coli / Shigella;96.65%	189	7643	ESC_JA0470AA_AS	3.51
ESC_EA9420AA	SCP05-66	ERR1618933;ILLUMINA;Paired;375;ERX1689322;SRA	Human	Human	Homo sapiens					Europe	Netherlands							Amphia Hospital	Escherichia coli								PRJEB15226	ERP016935		SAMEA4429041	ERS1340490	2016-10-24	2016-10-18	ESC_EA9420AA	Assembled	50	94231	5245175	Escherichia coli / Shigella;98.07%	201	15725	ESC_IA9844AA_AS	3.51
ESC_EA9605AA	SCP19-29	ERR1618346;ILLUMINA;Paired;75;ERX1688735;SRA	Human	Human	Homo sapiens					Europe	Netherlands							Amphia Hospital	Escherichia coli								PRJEB15226	ERP016935		SAMEA4428471	ERS1339920	2016-10-24	2016-10-18	ESC_EA9605AA	Assembled	61	84135	5135346	Escherichia coli / Shigella;92.7%	220	6320	ESC_JA0022AA_AS	3.51
ESC_EA9719AA	SCP13-56	ERR1618231;ILLUMINA;Paired;75;ERX1688620;SRA	Human	Human	Homo sapiens					Europe	Netherlands							Amphia Hospital	Escherichia coli								PRJEB15226	ERP016935		SAMEA4428355	ERS1339804	2016-10-24	2016-10-18	ESC_EA9719AA	Assembled	47	118008	5100356	Escherichia coli / Shigella;93.99%	171	4826	ESC_IA9408AA_AS	3.51
ESC_EA9739AA	SCP12-78	ERR1618211;ILLUMINA;Paired;75;ERX1688600;SRA	Human	Human	Homo sapiens					Europe	Netherlands							Amphia Hospital	Escherichia coli								PRJEB15226	ERP016935		SAMEA4428335	ERS1339784	2016-10-24	2016-10-18	ESC_EA9739AA	Assembled	50	106006	4905275	Escherichia coli / Shigella;98.36%	160	6583	ESC_IA9891AA_AS	3.51
ESC_FA2227AA	SAMPLE_WTCHG_320308_250190	ERR1718905;ILLUMINA;Paired;300;ERX1789118;SRA																UNIVERSITY OF OXFORD	Escherichia coli								PRJEB17631	ERP019501		SAMEA4533641	ERS1432820	2016-11-14	2016-11-11	ESC_FA2227AA	Assembled	141	116107	4891143	Escherichia coli / Shigella;95.15%	135	642	ESC_JA5235AA_AS	3.51
ESC_FA3206AA	E92	SRR4997135;ILLUMINA;Paired;;SRX2331268;SRA	Poultry	Avian	Broiler; liver	2015	12	7		Europe	Denmark							Technical University of Denmark, National Veterinary Institute	Escherichia coli								PRJNA352460	SRP092633		SAMN05981785	SRS1786220	2016-11-16	2016-11-12	ESC_FA3206AA	Assembled	33	101240	4966018	Escherichia coli / Shigella;100.0%	148	13323	ESC_JA7550AA_AS	3.51
ESC_FA5496AA	H1827/12	GCF_001678925;Complete Genome;;;;Complete Genome	Human	Human	Homo sapiens; blood													Universidade Estadual de Campinas	Escherichia coli		O7:Hnt						PRJNA224116			SAMN03768474		2016-12-16	2016-07-05	ESC_FA5496AA	Assembled	1	4731493	4731493		1	0	ESC_KA7829AA_AS	NaN
ESC_FA5515AA	RS76	GCF_001455405;Chromosome;;;;Chromosome	Poultry	Avian	Gallus gallus domesticus; cellulitis													Universidade Estadual de Campinas	Escherichia coli		O7:Hnt						PRJNA224116			SAMN03768475		2016-12-16	2015-12-02	ESC_FA5515AA	Assembled	1	4689408	4689408		1	200	ESC_KA7857AA_AS	NaN
ESC_FA5567AA	DTU2016_493_PRJ1050_Eschericha_coli_EC39323_2014	ERR1759138;ILLUMINA;Paired;209;ERX1825652;SRA				2014				Europe	Latvia					56.8796	24.6032	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	Escherichia coli								PRJEB18618	ERP020561		SAMEA26813668	ERS1473866	2016-12-16	2016-12-15	ESC_FA5567AA	Assembled	145	108563	5069163	Escherichia coli / Shigella;98.48%	179	88905	ESC_UA5630AA_AS	4
ESC_FA5589AA	DTU2016_446_PRJ1050_Eschericha_coli_01_3018	ERR1759083;ILLUMINA;Paired;229;ERX1825597;SRA				2014				Europe	Cyprus					35.1264	33.4299	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	Escherichia coli								PRJEB18618	ERP020561		SAMEA26772418	ERS1473811	2016-12-16	2016-12-15	ESC_FA5589AA	Assembled	142	111823	5060743	Escherichia coli / Shigella;99.03%	147	17246	ESC_UA5651AA_AS	4
ESC_FA6165AA	f02fc7a0-fa7c-11e5-8060-3c4a9275d6c8	ERR1791140;ILLUMINA;Paired;440;ERX1854863;SRA																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA4062537	ERS1233647	2017-01-15	2017-01-12	ESC_FA6165AA	Assembled	69	167112	4735939	Escherichia coli / Shigella;89.05%	90	1238	ESC_LA1291AA_AS	3.51
ESC_FA6196AA	e4988e40-fa7c-11e5-8060-3c4a9275d6c8	ERR1791109;ILLUMINA;Paired;444;ERX1854832;SRA																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA4062454	ERS1233564	2017-01-15	2017-01-12	ESC_FA6196AA	Assembled	80	98235	4896728	Escherichia coli / Shigella;95.54%	134	1755	ESC_LA1260AA_AS	3.51
ESC_FA6236AA	f3ff9450-fa7c-11e5-b358-3c4a9275d6c8	ERR1791069;ILLUMINA;Paired;459;ERX1854792;SRA																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA4062560	ERS1233670	2017-01-15	2017-01-12	ESC_FA6236AA	Assembled	85	130732	4849569	Escherichia coli / Shigella;98.92%	115	1136	ESC_LA1220AA_AS	3.51
ESC_FA6237AA	f3a873a0-fa7c-11e5-b358-3c4a9275d6c8	ERR1791068;ILLUMINA;Paired;447;ERX1854791;SRA																SC	Escherichia coli								PRJEB12887	ERP014412		SAMEA4062558	ERS1233668	2017-01-15	2017-01-12	ESC_FA6237AA	Assembled	81	129931	4848401	Escherichia coli / Shigella;98.95%	117	947	ESC_LA1219AA_AS	3.51
